Customer,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies
XV76553,74935,112,15,62,0,1
SD38003,0,71,13,50,0,1
QC30094,15921,92,9,12,1,4
KH92987,30095,136,0,94,0,2
OB32671,20587,106,14,21,0,2
CD26907,0,117,9,12,0,2
YY46839,29628,106,29,45,0,9
HY36253,28677,78,3,30,0,2
KA62728,87094,113,20,17,1,5
GH98275,0,64,25,89,0,4
DJ87316,43736,128,0,88,0,3
XC85830,69379,103,14,79,0,1
VK85405,80415,62,24,15,0,2
ZP27971,26050,97,4,51,0,1
QC95625,57449,103,6,28,0,2
DN34058,68211,99,9,21,0,2
VS80344,28445,103,18,72,0,6
SJ24275,37313,62,34,39,0,6
YB58105,0,110,27,48,1,2
BP35803,29194,89,28,31,0,1
CL73599,79090,107,2,74,0,3
ZR22245,22571,63,29,51,0,9
JJ57298,0,139,16,33,0,2
FF53048,48744,86,3,59,0,1
HD83496,0,71,24,32,0,1
DD94148,29530,74,31,79,0,4
FM52759,67798,69,1,78,0,9
OI39918,16208,93,22,20,0,1
PC72443,94757,112,0,25,0,1
OQ15169,37995,139,16,50,0,1
ZO89996,72302,66,6,27,0,1
OP70207,37934,137,2,58,1,8
ID39569,19382,94,31,18,0,2
RJ80405,33191,70,9,80,0,9
NT21324,72389,70,3,76,0,1
IY98928,91475,64,28,35,0,3
XJ81725,0,111,2,29,0,3
FE62142,43682,107,12,73,0,1
ZH55575,39854,66,6,4,0,7
WI86229,52162,99,1,63,0,4
QR42111,0,134,32,27,0,1
DN71979,74755,195,10,10,0,1
IC22580,85339,95,6,43,0,2
MX93069,57709,125,10,26,0,1
TG37225,26802,66,7,43,1,5
GY69750,0,73,33,44,0,3
KX99703,18577,86,21,76,0,6
AA35519,0,107,3,65,0,3
FE99816,0,253,15,40,5,7
YP92773,21546,119,20,66,1,1
CF26052,49182,70,6,86,0,2
PR37714,32238,91,15,80,0,4
CE92675,0,68,24,2,0,2
BK47926,98118,83,28,68,3,3
BY62906,22971,101,24,8,0,2
UY95661,49161,63,16,41,2,3
OS84395,90252,95,1,77,0,7
JS53793,25036,61,11,30,1,1
BV25135,28314,121,21,37,0,1
AF17671,56337,97,26,25,0,3
AY30324,99074,77,4,40,1,9
XE17270,31708,94,3,43,1,1
LS46182,0,83,3,85,1,1
LH33181,0,67,23,39,1,2
AT84725,28215,65,15,26,0,3
TP33286,0,119,3,24,0,2
YB79192,21119,128,1,79,0,4
SC43870,0,66,14,16,0,2
OO72857,0,69,33,49,1,2
MO38559,0,70,9,19,0,3
RL65736,13662,85,29,37,0,3
ID30085,0,112,12,93,0,3
CO68055,0,109,18,2,0,2
NX37589,79251,67,10,32,1,1
BX88206,51294,116,19,45,0,2
AA30683,0,105,2,38,2,7
BD13927,0,62,34,71,0,1
SJ71233,0,107,27,27,0,9
WK52692,29124,129,15,41,4,1
OG67387,0,65,19,33,0,3
XR99310,97266,79,29,84,0,1
GU84478,48207,63,28,85,2,8
ZX29705,0,69,5,78,0,2
WN67367,0,88,3,8,0,1
QN67807,97316,67,13,18,0,7
AU77281,63860,62,26,81,0,1
DN46994,72633,67,28,91,0,8
OW97322,28013,266,25,30,0,2
ZC97171,60479,96,1,44,0,3
NG69817,0,68,24,42,0,2
BS95225,14151,72,5,41,1,1
AE93522,75891,61,1,5,0,2
LP15901,0,183,5,81,0,1
FB95495,53078,73,1,10,0,5
PE59735,20031,86,4,83,0,2
WR73970,92070,74,16,1,0,1
JD15492,44509,61,8,68,0,1
OF46381,0,73,22,93,0,2
GP85044,91967,113,4,74,0,1
OO64005,0,63,20,5,0,1
VB42222,97379,119,10,62,0,2
ZR79373,14290,271,20,40,0,1
KH12081,0,119,3,11,1,8
WV64743,0,194,31,11,0,4
ZT58755,0,68,4,71,0,2
WX52894,21927,71,32,40,0,2
EO51920,69096,99,24,32,0,2
AQ34238,0,72,8,14,2,8
EI10204,28513,100,4,22,1,2
GY23881,81687,61,7,77,0,6
FL59259,13792,87,2,3,2,3
RN45606,32184,136,14,91,1,2
OJ64812,26432,88,19,89,3,2
AK11669,59232,85,6,75,0,2
EM53324,0,72,26,12,3,2
JE99638,23577,68,1,67,0,2
LR69185,0,80,27,88,0,3
AS55478,26670,98,23,13,0,1
OB52091,87403,68,1,63,0,2
AM28777,51455,67,16,85,0,1
AQ70385,30242,72,30,23,0,3
FL22732,64311,62,21,79,0,2
JD75068,0,70,21,70,0,1
MM70762,37722,116,8,23,0,8
JT46803,42336,69,12,56,0,1
VO25938,25998,71,16,38,0,2
FP31685,24887,68,33,6,0,2
LP69867,0,82,15,82,0,1
BX88330,90918,64,22,19,0,2
QQ86648,78834,72,14,20,2,8
VE80757,0,62,27,14,0,3
BE69929,27872,61,19,78,0,3
BM31989,24012,112,30,91,1,3
HW27766,16367,94,2,99,0,9
BC90645,55479,68,5,7,1,1
GC36679,40778,86,1,59,0,1
VI74176,0,137,22,68,3,6
BX24569,0,102,28,11,0,1
DR32525,0,96,29,22,4,2
CP76842,95438,83,25,76,0,1
IH20118,12430,73,22,13,0,4
DA20472,95697,107,29,29,0,9
DN67273,0,74,26,84,0,2
ZZ20738,28108,114,6,27,0,3
AS18084,25370,102,10,77,0,2
FY21364,0,105,31,85,0,5
LL73047,28672,71,14,34,0,2
CG15505,22705,239,19,59,0,7
ZZ22047,67798,69,1,78,0,9
NG56399,61367,70,7,85,0,2
MD45928,59207,116,23,21,0,2
OV29928,67423,65,24,0,0,9
OR28030,35095,73,25,56,0,2
LO48748,26380,96,29,70,0,4
FX95323,88731,66,10,72,0,1
AG85127,61409,68,30,80,0,2
JN33628,0,167,30,40,0,5
QU69375,0,79,21,53,1,7
FM37864,74931,89,13,16,0,1
IL23615,74770,86,23,10,0,1
FZ44411,0,95,14,81,5,1
JE32215,44299,107,0,73,0,2
FQ88964,0,71,22,10,1,1
WW22291,63326,72,2,34,0,1
EV39637,0,73,12,42,0,7
TG36139,21720,128,5,7,0,1
XN25550,55571,135,4,46,0,1
NG94966,34759,61,30,84,0,1
AD28349,0,68,18,81,0,3
VZ56705,38638,74,5,84,0,2
TQ82322,80927,62,25,8,0,1
CB77819,0,65,33,1,0,3
VG68427,81914,70,6,33,0,6
WO42164,0,92,9,24,0,3
NL87371,0,72,28,64,0,1
QW24080,0,74,5,75,4,1
ZL53118,0,69,14,10,1,1
GT19025,25407,98,2,88,0,1
VN44400,86073,70,2,96,0,3
JF45126,23818,104,6,1,1,1
SW94040,21326,99,22,9,0,3
XI36396,18486,86,24,95,0,1
CL38926,10458,102,11,29,0,4
CU10179,82528,131,10,65,0,1
BK57087,38223,112,27,18,2,1
LF94282,63438,72,32,67,0,1
BO46265,13432,92,5,82,0,8
VJ45879,26848,114,10,50,0,1
FR12423,14072,71,13,3,0,2
IY87065,28909,66,15,66,0,8
LR49944,35159,68,0,73,0,1
LU40443,64255,70,7,36,0,8
HN54181,0,84,8,30,0,7
GC52187,88842,90,32,42,0,1
FH22095,39377,64,7,53,0,1
KY55245,12430,73,22,13,0,4
ST43920,21986,63,1,9,0,1
GG84614,27435,76,9,6,0,1
JW94491,25251,66,13,43,0,2
EW51866,29881,85,27,95,0,6
KU13616,11885,101,18,39,0,2
CB15842,40420,104,2,10,0,7
RN66968,74837,66,9,18,0,7
IQ30108,67591,77,2,78,0,1
VB23257,47590,119,14,25,0,1
CV13878,75474,62,12,7,0,1
FD14790,57177,92,14,51,0,2
VZ61940,52344,66,4,7,0,1
PX66705,20072,70,26,34,0,2
XG66314,33604,105,5,80,0,2
ZM40672,0,61,2,76,0,2
VF21523,37741,74,3,59,0,1
OM50417,48471,83,5,20,1,2
SO54368,58089,118,31,83,0,1
XZ62430,27681,83,13,62,0,9
RZ51338,28992,74,3,90,4,2
NV13794,55986,119,3,60,0,9
JB23570,94042,132,13,67,0,9
MH24522,0,101,11,34,0,3
TD78032,0,67,19,70,0,1
WW41496,70164,88,34,3,0,2
IF32545,22886,65,9,81,0,3
HF72557,19948,89,17,84,0,1
MD41042,39293,74,17,48,0,6
UP31333,28432,118,1,59,0,2
UC35517,0,70,1,30,0,2
HS89788,0,107,2,93,0,4
SG82836,47412,81,10,39,0,7
VM50666,0,65,12,46,0,2
MD70513,68351,107,16,90,0,2
YX96463,58733,74,26,42,0,9
LH38387,58187,95,18,39,0,2
BY59578,63189,88,16,95,0,1
RN12107,0,254,23,55,0,1
MZ84108,44006,130,18,26,0,4
JG68387,60932,101,7,35,0,3
AQ94108,56704,71,33,50,0,2
NE85389,0,74,12,72,1,2
JQ35849,24254,68,11,84,0,5
QU93024,0,128,15,37,0,2
EQ90867,57125,68,13,99,0,3
PG67485,0,119,9,8,0,3
OX62244,0,64,17,84,0,9
MW98508,72075,73,32,1,2,1
MM50888,34317,78,6,32,2,1
QZ19741,96745,179,14,25,5,3
ET10831,95427,65,2,85,0,5
OL72669,0,146,5,84,0,3
BM46418,30606,71,11,7,0,1
VD78722,37876,69,13,15,0,1
FL69981,0,110,17,59,0,1
EG10175,57474,97,21,44,0,3
WS60888,22828,106,11,54,0,2
LM58227,65096,67,3,81,3,8
IK49861,0,88,1,66,0,1
RM87465,51066,74,23,0,0,8
BY75330,96866,113,26,88,1,2
CF41619,20934,61,14,35,1,1
ZZ54454,32510,119,29,38,0,1
CU84967,58577,110,6,62,0,1
UR56056,73268,137,30,35,0,3
VN30344,0,80,8,44,0,3
YE67531,19683,117,17,41,1,9
EW67348,38713,66,31,69,4,6
PD69398,62370,94,4,10,2,2
YT43943,28476,62,3,76,0,1
ON74557,74915,122,13,17,0,2
JL52508,57709,125,10,26,0,1
UI62725,94676,69,27,14,0,3
LO75919,43543,76,11,62,0,8
SM62247,68297,212,6,42,3,2
AF20716,74241,61,21,57,0,1
LQ22609,61385,86,25,35,0,1
ZP80265,0,62,0,23,0,8
BO87401,0,118,14,64,0,4
SX20211,52548,101,10,1,0,5
EK61334,0,95,22,17,0,1
QJ49871,26605,100,33,13,0,1
OO65445,0,67,25,32,0,1
WP55297,0,70,23,32,0,7
WY12393,82667,64,5,65,1,2
JF32940,31789,130,11,65,0,2
WX84274,0,71,10,85,0,3
CW85845,25151,69,22,19,0,1
IO57824,0,87,25,6,2,1
AX86552,24053,87,33,53,1,7
LM84078,0,117,5,3,0,2
GG87344,55407,101,30,68,1,1
LA35379,62461,73,15,7,0,1
EZ43738,29406,68,33,79,0,6
DF49110,89420,67,3,83,0,2
IL32727,0,121,7,69,0,1
QV55524,52464,95,9,15,0,3
EB55390,43731,64,35,12,2,1
KB54415,13449,68,28,13,0,1
PG14554,0,115,3,22,0,2
QI63521,0,187,14,32,0,2
DC85335,49821,61,26,48,4,3
SR26762,34837,63,32,27,0,2
UH86550,44222,104,19,3,0,1
ON72594,58881,97,8,51,0,2
LE28486,46210,100,2,44,0,1
EJ86526,49480,70,17,57,1,4
DQ92905,0,65,16,3,0,2
JL25091,79284,117,9,59,1,1
HP42153,12928,64,12,74,0,1
OQ27893,20510,74,32,63,0,1
PB31909,0,115,16,89,0,1
AL43715,67541,104,10,45,0,6
YA70612,97924,74,4,26,0,2
LO37570,40432,77,21,66,0,2
XC83045,16869,222,28,57,0,3
NC47038,91171,110,3,64,0,8
DS31990,0,71,12,55,0,3
CR99369,34528,69,22,0,2,7
RE68901,20303,71,24,84,0,3
VQ97965,73643,89,2,2,0,1
ZK83518,10621,67,28,22,0,5
EJ77557,76407,91,22,85,0,9
QJ62033,0,71,20,4,0,1
OH23652,26607,122,3,73,0,1
NE51159,61783,94,17,20,0,6
GU56606,20283,77,7,17,0,3
HR28499,43578,98,5,46,0,1
VK92827,93606,67,23,44,0,3
DZ85842,17920,72,14,53,0,2
HX87528,51800,92,29,12,0,1
FJ57446,27694,108,3,3,0,7
GU91528,11904,61,34,11,2,3
LR92373,53444,72,10,67,1,1
LC90366,22828,106,11,54,0,2
UI36597,50719,131,33,79,0,2
MD33155,46900,66,13,59,0,1
MB20764,0,252,31,10,0,3
JA76884,60880,119,25,89,0,2
BQ32117,40870,105,3,56,0,2
ZM45168,14321,65,20,72,0,1
BE25221,20072,82,35,51,0,9
II92123,77365,79,4,35,0,2
PN35535,98475,115,8,22,0,1
EI17022,14973,115,2,75,0,2
OH41318,83385,131,26,77,2,2
ER52041,0,90,19,91,0,1
PY57181,0,86,9,83,1,2
CY12922,0,73,8,19,0,1
YV85096,98110,65,3,77,0,8
DG34434,28909,66,15,66,0,8
DL14445,0,96,29,5,0,2
QL80621,0,62,6,2,0,1
NY57065,42937,71,14,9,0,1
EO17010,30887,119,15,18,0,1
LC47479,35442,239,10,20,0,2
GB92679,95139,103,25,27,0,6
VQ78876,89834,116,24,11,0,1
YQ24856,0,66,18,21,0,2
XV11038,18814,122,20,94,0,3
MG88768,82733,62,5,12,0,9
RN36393,28513,100,4,22,1,2
BU59722,0,68,28,23,1,9
JD86991,67233,63,10,26,0,3
QM60216,58718,226,11,0,0,1
NJ43658,21724,198,4,51,0,2
GL34504,65103,115,29,41,4,3
YX51934,55071,61,10,14,0,5
FO83170,85817,72,0,31,0,1
JW33458,92254,70,7,94,0,7
JP10227,88340,102,16,1,0,2
HX90683,63860,62,26,81,0,1
UC19334,26411,126,25,9,1,1
ED61615,26189,69,6,42,0,2
CB78049,66114,92,12,6,4,1
OS70004,49561,193,4,35,0,1
SM67119,16139,62,19,69,0,2
RO77709,63775,100,29,3,0,3
QT27514,25134,67,3,0,0,6
ZT53375,87777,68,16,1,0,7
LB35863,0,103,1,51,0,3
JL95389,62922,194,26,80,0,7
MF30956,83761,112,16,70,0,8
FD36230,50801,72,25,21,3,2
OE75629,48675,71,26,62,1,1
VV97308,55916,63,23,41,0,2
LU17507,0,180,11,65,0,2
TW11115,30064,65,20,23,0,1
ND42562,0,127,29,25,0,4
FZ29605,0,67,4,99,0,1
SC30127,12081,82,18,18,0,2
HI26883,0,95,11,23,0,5
EW15755,62326,122,8,53,0,8
GH48839,25251,66,13,43,0,2
IX46908,21289,71,15,98,0,3
OO89057,54054,99,7,55,0,1
LX95134,84814,90,25,60,0,1
CX89767,46097,61,9,73,4,3
DI45039,58705,69,19,95,0,1
AI14767,37455,114,13,57,0,2
OJ38536,62010,112,2,51,0,1
TI90592,61568,93,3,36,0,3
UN63889,90443,66,11,15,0,1
FZ94690,24743,84,8,23,0,2
TL60066,22283,65,16,93,0,1
OL61964,74627,65,21,61,0,6
DN77617,47306,74,8,18,0,3
BV12771,0,112,23,20,0,2
NA14154,59292,64,14,92,0,4
ZO54248,23970,77,13,19,0,1
CW13886,48428,72,8,5,1,2
TT63451,44342,74,24,60,0,2
OW54561,0,103,30,13,2,1
EE34821,0,74,6,92,0,2
ZB85648,67117,85,10,38,0,2
IE57921,13037,124,28,49,0,1
OY47486,71960,67,12,40,0,9
LV51815,73137,74,14,45,1,1
VU99672,0,96,10,77,0,1
SN69015,23797,81,10,57,0,3
UO54843,70286,67,16,66,0,3
ES34753,12904,132,17,31,0,1
KE91683,42045,103,7,12,0,3
YU23754,24948,65,3,51,0,4
AS77287,25452,107,20,60,0,3
PD36660,95850,109,3,16,0,3
BQ20851,73556,104,31,4,0,9
PW91494,0,64,25,96,1,2
NZ83890,0,69,17,76,0,7
QV24282,43879,69,19,60,0,5
YF67162,23941,61,12,1,0,1
YE20366,14390,65,16,4,0,2
PN77420,30039,70,21,52,0,9
CF26207,26806,63,32,19,0,2
WH24638,24450,90,4,65,0,4
YQ16427,0,64,26,17,0,1
AZ90068,89219,73,12,9,4,2
PL59209,0,73,2,38,3,2
VK93542,0,109,4,33,0,8
NE70589,29504,117,24,90,0,2
AT52647,0,113,35,29,0,1
CW38361,61706,110,6,71,0,7
BZ92811,88122,148,15,10,0,1
ON68006,26129,70,4,38,0,3
VG58889,22350,66,9,3,0,5
MI42935,0,83,0,12,0,7
OS21957,26201,112,4,48,0,8
JG21385,0,84,33,20,0,2
CT62892,0,107,28,14,0,7
IE97795,39020,87,0,4,0,5
DM59629,47606,81,24,50,0,4
SH48087,27231,88,0,7,0,2
WG93963,39946,218,23,99,0,1
OQ88395,84300,111,13,0,0,1
XH46220,41479,94,14,38,1,1
BK61065,56005,68,31,30,1,3
UD87700,0,108,19,97,0,9
CO19402,99617,109,1,62,0,2
KJ29915,28909,66,15,66,0,8
JX52708,25617,63,22,3,0,3
OT42923,86788,70,32,68,0,1
DL34364,28523,77,15,12,0,1
WX16610,38492,72,27,34,0,3
NH76558,97657,71,2,19,0,8
SQ14756,49008,61,11,74,1,1
EP64069,72264,64,2,66,0,9
IS63817,20396,76,15,60,1,4
UC83161,60234,152,14,98,0,1
DL45122,75556,84,24,78,0,1
KB90953,98710,123,21,42,0,2
EX72956,69461,64,7,61,0,6
YN15016,0,68,35,98,2,9
GW56797,0,87,24,53,0,2
QR57842,73895,129,2,31,0,7
TB53616,20228,101,3,43,1,2
JN10602,81785,67,12,44,0,2
VI94769,24910,63,7,63,1,1
BQ60673,32946,66,13,7,0,6
JK68578,83868,189,30,91,0,7
OI39449,0,107,3,65,0,3
NJ29981,0,124,1,43,0,1
ZO16199,17099,69,13,28,0,9
HB12866,0,206,7,82,0,1
DQ19344,33046,79,14,26,0,1
GH35369,10621,67,28,22,0,5
QR26617,21498,63,23,72,0,9
QZ34525,0,66,7,59,0,2
IU62399,36889,74,24,82,1,3
OH23893,69588,114,19,45,0,6
ZX83542,26585,69,26,23,0,4
CO16841,0,101,34,53,0,1
MV81355,99845,110,23,25,1,8
HU22390,66429,136,35,93,0,1
YS74016,0,101,1,83,4,1
PU33703,43721,61,5,84,0,1
PJ59176,51209,109,35,3,0,6
ML68781,84498,65,18,83,0,1
JI93499,0,65,30,5,1,2
NY90858,59034,85,0,85,0,3
IZ76711,0,135,26,38,0,3
BT78461,96399,70,1,28,0,2
PS68884,58089,118,31,83,0,1
EY71439,0,103,29,58,0,3
TO84268,60964,113,21,16,0,4
UH93563,42871,67,2,13,0,6
GD57363,38795,65,23,64,0,3
LU36517,0,112,25,69,0,2
DO93657,57134,91,6,6,1,8
EF41225,40711,121,12,38,0,2
CY97519,26334,63,3,73,2,2
FO36473,31414,116,0,68,4,1
OD66412,74423,62,31,10,0,5
IW54903,0,66,16,77,0,2
RF64040,0,128,23,27,0,6
CB17191,30646,81,26,26,0,1
OI39301,0,118,28,33,0,3
VY90611,28264,63,22,9,0,1
KF96171,0,117,5,27,0,6
IJ36435,0,79,10,22,0,8
GX40957,70187,117,4,61,0,2
RT36566,31006,67,20,16,0,4
ML38237,0,119,12,57,0,4
RR74547,0,85,33,69,0,1
PK26805,20371,71,19,14,1,1
KS36311,39141,68,22,7,0,1
ZZ69693,0,69,20,44,0,1
FS70572,76837,78,2,12,0,2
LN87823,0,61,23,46,0,7
XL81489,0,197,6,22,0,1
NQ32487,25147,101,7,54,0,1
XF60649,0,106,5,32,0,4
VA95584,34665,64,29,58,0,2
FN80010,25404,112,16,4,0,1
QX22025,37025,101,15,36,0,2
ZU63258,0,100,27,32,1,1
IC74050,23939,160,33,78,1,1
JX80723,76673,80,2,59,1,4
CT50487,55274,71,14,35,0,1
VT16570,30324,86,15,67,0,8
YW94562,31702,63,13,3,1,7
JG83075,0,95,15,8,0,5
SZ61563,70908,132,0,71,1,2
JO60130,81082,73,5,85,0,4
BG55927,17705,108,7,19,1,2
BS53322,77738,118,18,47,0,2
FZ13256,0,72,18,41,0,1
CM38959,70311,66,18,15,0,2
FS38926,66022,239,17,80,0,1
EN31802,74140,101,31,23,2,2
TO18404,73604,88,12,75,0,2
VQ53427,21855,74,21,49,1,6
OT50011,23305,68,25,26,0,1
OO96627,0,98,23,46,0,1
BN77676,0,71,11,71,0,6
JT64945,65024,67,17,15,0,2
BO58202,22590,67,7,61,0,1
UR71715,0,91,3,57,0,1
GM84292,38401,92,17,62,0,2
DW20514,25539,112,15,63,0,3
WZ45123,60880,119,25,89,0,2
LW11571,87313,67,4,5,0,1
TI48450,23916,68,33,86,0,2
CZ62883,34854,95,35,50,0,2
BY88565,48203,66,20,47,0,6
EB61889,25322,126,23,52,0,3
GX22027,16656,63,11,53,1,9
BN91755,44723,124,26,3,0,1
OZ89964,35979,116,34,28,2,1
PV62467,36413,61,21,76,0,3
QZ71100,0,196,31,78,0,2
UA63517,0,112,19,86,1,8
BD69478,51883,66,8,99,0,9
GV41938,0,151,33,94,1,2
UA73107,18608,71,13,24,0,1
XU43725,0,127,0,71,0,2
MT78037,55964,69,20,0,0,1
FH81263,85510,74,19,68,0,4
SZ94413,30706,84,6,34,0,1
HI48554,29587,69,8,68,0,1
YR30159,20309,181,5,12,0,2
EV15014,0,71,22,0,0,2
BM16805,12470,103,30,52,1,2
IB60476,0,107,31,41,0,1
YC63458,86498,74,13,13,1,5
VS42598,62902,69,14,94,0,2
BB65725,57293,102,19,87,0,7
UZ86963,0,129,33,14,0,3
RR39300,51255,122,12,0,0,2
IU25994,0,125,23,4,0,2
IO81315,69241,61,14,84,0,1
JC93010,25632,63,27,52,0,7
XO56170,87428,72,27,42,0,1
QS65968,98796,104,22,32,0,3
PT42203,78617,101,3,95,0,3
SX87181,0,65,21,61,0,7
RE85409,93893,67,16,70,0,8
YW95322,23629,88,15,81,0,1
TL39187,0,91,24,28,0,8
XP41644,30574,114,19,10,1,1
FZ89300,69555,92,16,59,0,1
ED80746,19634,98,29,89,0,6
BD35524,15776,69,20,59,0,1
EW68125,46819,62,15,0,0,5
TT86956,47950,65,27,14,0,2
KA67497,0,63,16,35,1,2
TM68292,12626,69,31,15,4,3
SC23927,20993,133,35,90,0,1
BO92934,24392,93,2,63,0,2
XR82418,86305,62,1,99,0,5
XS56253,0,110,18,95,3,7
UC34044,56701,65,34,36,0,1
MU64306,57074,105,28,19,0,3
UI33675,0,72,17,87,0,8
UX24010,53614,65,25,70,1,5
GC69429,0,135,18,56,0,2
XA27299,0,128,35,71,0,2
MT39460,76441,62,22,61,0,1
NM33351,86134,98,17,78,0,2
IR29181,45262,117,25,32,0,7
TE79454,0,222,26,50,0,8
US34108,27725,63,1,93,4,4
LG45849,27985,117,8,90,0,1
FI25204,29673,92,21,49,2,1
YM24620,24790,113,4,39,0,1
UG49494,57846,73,7,42,1,3
VM77872,0,111,22,95,0,3
EY49684,0,61,16,57,0,1
XB70333,10738,109,5,36,4,3
BC75105,45587,81,8,49,5,1
BR22486,82940,63,12,56,0,3
JT27173,42633,101,4,29,0,1
AT31367,18577,86,21,76,0,6
EW17514,60880,119,25,89,0,2
QJ31447,22582,61,0,74,0,2
BC85847,0,64,0,72,0,2
FP53421,25944,70,20,34,0,2
ZF54421,34498,83,30,72,0,7
EG81847,31027,124,30,66,1,2
SE21603,0,71,10,20,0,1
RA47157,45609,87,4,30,0,1
ZA45956,16181,181,22,79,0,8
PB93081,41195,160,32,33,0,1
ZE49470,76194,119,5,85,0,1
QW72605,0,138,11,84,0,9
MG53211,60097,82,11,62,0,1
YB49540,95017,65,5,36,0,3
FY77803,0,68,34,31,0,2
KX64629,0,64,3,26,0,1
IN28584,83547,137,6,14,1,2
FP66891,0,65,18,63,0,1
TT97465,57561,62,18,57,1,2
AM88377,10180,65,17,99,0,4
JA47688,40658,90,25,20,0,1
GP87031,23554,86,7,17,0,1
ZV43350,0,119,30,95,0,1
TG37259,28989,85,12,7,0,1
KM22467,55898,69,35,87,0,6
JB32090,53441,76,11,78,0,1
EY78874,20848,71,9,76,0,1
ZT60177,0,108,4,29,0,1
RV92809,22520,73,17,64,0,3
VI69768,69781,119,25,49,0,2
NP40205,99711,98,24,24,0,7
LZ56963,25785,112,8,22,1,4
CO56168,62638,100,20,62,0,1
HJ64239,0,113,25,55,0,3
WX80471,56875,84,0,70,0,6
EH51056,93102,68,24,2,0,1
DK19711,25564,71,29,58,0,6
ZJ71004,29918,62,1,53,0,1
CE68841,95891,102,3,13,0,1
HX41374,72988,127,6,77,0,2
QE13586,44368,80,5,72,0,3
PA20570,84146,82,0,79,0,7
MB91424,36259,63,14,60,0,2
QW98193,56480,101,32,65,0,1
TS53731,79674,107,29,50,0,3
WK55963,61036,68,2,75,0,2
CE71123,33235,110,18,79,0,2
KK38827,29462,107,28,23,1,1
YH81239,48131,82,6,86,0,3
MD32702,0,109,25,21,1,1
UK79109,37937,116,11,42,0,5
TV37646,70012,119,22,33,0,1
QS35019,60880,119,25,89,0,2
RJ62038,0,82,34,5,0,2
VX94337,59762,113,27,91,0,3
GM54723,0,65,19,87,0,2
ET39822,62902,69,14,94,0,2
WA94988,57245,124,25,15,0,2
WZ23060,39040,174,4,34,0,1
HK84372,0,70,14,95,0,1
WG28563,70914,68,15,82,0,3
KE70943,97238,126,6,91,0,3
LD76400,42522,132,3,85,0,2
DR54244,0,67,16,66,0,1
FV63234,0,67,3,69,0,7
IV60781,37384,99,9,17,0,1
AK59340,42360,71,29,62,0,8
NF78904,67871,61,1,21,0,2
IS55638,29932,64,34,5,0,2
RD40721,0,78,14,68,0,5
ZF70768,82758,101,16,37,0,1
FH68849,0,117,13,47,0,2
ZO42514,96331,114,33,38,0,9
FR66336,0,73,17,44,0,7
MQ84363,58971,94,12,75,1,2
UC75204,0,186,11,31,0,8
WN56695,0,118,30,52,0,7
MF59279,0,63,26,78,0,7
US30122,0,198,2,75,0,2
IM15403,44980,81,2,27,0,2
IH18704,23566,112,3,43,0,1
FP27229,54603,86,29,68,0,1
ZA60820,0,67,7,72,0,1
WT65970,0,99,0,53,0,5
IX10511,0,117,11,29,0,1
XB71208,96314,69,2,76,0,1
QI99143,31168,78,14,42,0,1
XQ19310,0,71,16,4,0,5
HK40573,52174,121,22,25,0,2
NN65590,72335,69,23,35,0,1
NG15940,0,62,25,79,1,3
UE96503,0,73,1,60,0,5
AE90216,75644,65,5,68,3,9
LJ20215,0,95,18,75,0,1
PF78020,20075,71,0,28,0,3
IU71285,33786,89,15,94,1,3
RM93459,0,73,9,94,0,2
XV53963,96721,138,4,50,1,7
ZK71157,40833,69,13,84,0,6
FS31523,0,122,32,6,2,7
NH99355,0,62,29,59,0,3
EZ11341,85210,68,34,9,0,2
QE52050,0,76,8,44,0,3
YT92071,44851,66,28,51,0,3
LO14234,0,174,13,30,0,8
HH49378,69872,111,35,10,2,2
JY66887,0,247,5,12,3,5
HZ39601,26708,122,10,24,0,2
TV35668,17576,71,29,70,0,1
BK83393,55475,116,18,75,0,2
ZN98560,0,111,22,21,0,8
ZR81759,35855,70,13,51,0,1
SV46904,0,98,26,31,0,4
YN69214,0,73,3,73,0,2
ZI69514,63391,64,28,48,4,3
NL33789,53093,103,3,62,0,1
LU53495,65412,73,1,74,1,1
HN89408,0,107,32,43,0,1
PF71940,0,136,8,2,0,1
VJ49806,0,61,2,81,0,2
GY40926,37073,66,16,35,0,1
II32272,19359,129,0,62,0,2
NG68910,46814,113,7,19,0,3
XK43825,0,68,10,48,1,3
LA29810,68332,79,23,21,3,8
BU71528,17301,105,1,11,0,5
OM73267,69545,65,17,97,0,8
IW72280,37405,63,8,99,3,4
PH47195,74271,136,1,79,0,1
KU85991,72421,65,8,23,0,1
LK49091,62650,92,0,42,0,1
OK96130,37331,134,26,7,0,1
MN83273,46587,119,34,74,2,2
NY89701,25320,76,10,70,1,8
FL30667,22094,79,2,34,1,2
AW27717,12503,92,4,31,0,2
OL28568,69772,112,17,38,0,9
EA52579,0,109,0,5,0,3
WZ96432,32370,115,2,77,0,4
HC90344,0,73,0,21,1,2
SG59507,38222,71,6,8,0,1
HE85298,32272,110,6,5,0,1
CR83581,27816,118,4,90,5,3
MB15338,62134,73,13,14,0,2
YR10848,69379,103,14,79,0,1
KA69047,68082,88,24,53,0,1
XE72624,34653,64,18,72,0,1
UN77671,26906,92,17,12,0,3
RN72721,20903,117,4,40,0,8
LO94085,80580,81,11,22,2,1
JR89623,76025,67,29,0,0,1
