Customer,state,response,coverage,education,effective_to_date,employment_status,gender,location_code,marital_status,policy_type,sales_channel,vehicle_class
EA87824,Arizona,No,Extended,College,2/7/11,Employed,F,Suburban,Married,Personal Auto,Branch,Two-Door Car
DM42912,California,No,Extended,College,2/2/11,Disabled,F,Suburban,Married,Personal Auto,Call Center,SUV
HK50871,California,No,Basic,High School or Below,1/31/11,Medical Leave,M,Rural,Married,Personal Auto,Web,Four-Door Car
ZX73673,Arizona,Yes,Basic,Bachelor,2/6/11,Employed,M,Suburban,Single,Personal Auto,Call Center,Four-Door Car
EO95783,Arizona,No,Basic,High School or Below,1/22/11,Employed,M,Rural,Divorced,Personal Auto,Call Center,Two-Door Car
TR18791,Arizona,No,Basic,Bachelor,1/5/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Two-Door Car
DC83427,Oregon,No,Basic,High School or Below,2/10/11,Unemployed,F,Suburban,Single,Personal Auto,Web,Four-Door Car
OG31942,California,No,Basic,College,2/19/11,Employed,M,Urban,Single,Personal Auto,Agent,Luxury Car
AK17025,Washington,No,Extended,Bachelor,1/20/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Four-Door Car
RT17851,Oregon,No,Extended,High School or Below,2/16/11,Employed,F,Urban,Married,Special Auto,Branch,SUV
UF56271,Washington,No,Basic,High School or Below,1/20/11,Employed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
BP25150,Arizona,No,Basic,College,1/9/11,Employed,F,Urban,Single,Corporate Auto,Call Center,Two-Door Car
XT34986,Oregon,No,Extended,Bachelor,1/5/11,Employed,M,Rural,Married,Personal Auto,Agent,SUV
OI74902,California,No,Basic,College,2/15/11,Retired,F,Suburban,Divorced,Personal Auto,Web,SUV
GV33313,Arizona,Yes,Basic,Bachelor,1/26/11,Employed,F,Urban,Married,Personal Auto,Agent,Four-Door Car
WA54110,Nevada,No,Basic,High School or Below,1/9/11,Employed,M,Suburban,Married,Corporate Auto,Agent,Four-Door Car
IS94199,California,Yes,Basic,High School or Below,2/3/11,Disabled,F,Suburban,Single,Personal Auto,Web,Two-Door Car
XE22944,Arizona,No,Extended,Bachelor,2/25/11,Disabled,F,Suburban,Divorced,Personal Auto,Call Center,SUV
CK24264,Arizona,No,Extended,High School or Below,1/24/11,Unemployed,M,Rural,Married,Personal Auto,Agent,Four-Door Car
BF54215,California,No,Extended,Master,1/12/11,Employed,F,Rural,Married,Personal Auto,Agent,Four-Door Car
HW85007,Oregon,No,Extended,Bachelor,2/17/11,Employed,M,Rural,Divorced,Personal Auto,Agent,SUV
PA56702,Arizona,No,Basic,Doctor,2/9/11,Unemployed,M,Suburban,Married,Personal Auto,Agent,SUV
VD87432,Washington,No,Extended,Bachelor,1/12/11,Employed,M,Urban,Married,Personal Auto,Branch,SUV
GG57214,Washington,No,Basic,Bachelor,1/7/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Two-Door Car
EK10022,California,No,Basic,Bachelor,1/10/11,Employed,M,Suburban,Divorced,Corporate Auto,Web,SUV
IV97881,Nevada,No,Extended,High School or Below,1/24/11,Unemployed,M,Suburban,Single,Personal Auto,Call Center,Sports Car
GS85403,Washington,Yes,Extended,Master,2/23/11,Unemployed,F,Suburban,Single,Corporate Auto,Branch,Sports Car
UO48558,California,No,Extended,High School or Below,2/21/11,Employed,M,Suburban,Married,Corporate Auto,Branch,Four-Door Car
SX18141,Arizona,No,Basic,High School or Below,1/19/11,Employed,F,Urban,Married,Personal Auto,Call Center,Four-Door Car
KK26955,Washington,No,Basic,High School or Below,1/23/11,Employed,F,Suburban,Married,Personal Auto,Agent,Two-Door Car
PV12088,Arizona,No,Basic,High School or Below,1/11/11,Medical Leave,M,Suburban,Single,Personal Auto,Branch,Two-Door Car
TV97612,Oregon,No,Basic,Bachelor,2/24/11,Medical Leave,M,Suburban,Married,Personal Auto,Agent,SUV
VA95387,Nevada,No,Basic,High School or Below,2/3/11,Employed,M,Rural,Married,Corporate Auto,Branch,Four-Door Car
XF93358,Arizona,No,Basic,High School or Below,2/4/11,Disabled,F,Suburban,Divorced,Personal Auto,Agent,Luxury Car
WP64059,California,No,Basic,Bachelor,1/6/11,Employed,F,Urban,Married,Personal Auto,Call Center,Two-Door Car
YY63521,Arizona,Yes,Extended,College,2/19/11,Employed,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
FH69597,California,No,Basic,High School or Below,1/13/11,Employed,F,Urban,Married,Personal Auto,Branch,Luxury Car
UT76436,Nevada,No,Extended,Bachelor,2/22/11,Employed,F,Urban,Married,Personal Auto,Call Center,Four-Door Car
VA94160,California,No,Basic,High School or Below,1/19/11,Employed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
NJ55678,Arizona,No,Basic,Bachelor,2/23/11,Employed,F,Urban,Married,Personal Auto,Call Center,Four-Door Car
OJ60800,Oregon,No,Basic,Bachelor,1/27/11,Employed,M,Urban,Divorced,Personal Auto,Agent,Four-Door Car
PG20605,Arizona,No,Basic,College,1/2/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
UT88283,Arizona,No,Basic,College,1/22/11,Disabled,F,Rural,Married,Personal Auto,Agent,Two-Door Car
AF48816,Arizona,No,Basic,Bachelor,1/27/11,Employed,F,Suburban,Married,Personal Auto,Web,Four-Door Car
SY93381,California,No,Extended,College,2/17/11,Employed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
ZI63885,Washington,No,Extended,High School or Below,1/7/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Four-Door Car
SD41771,California,No,Premium,High School or Below,1/26/11,Employed,M,Suburban,Single,Personal Auto,Call Center,Sports Car
IG80910,Oregon,No,Extended,High School or Below,2/22/11,Employed,F,Urban,Married,Personal Auto,Agent,Four-Door Car
RA62452,Nevada,No,Basic,Bachelor,1/10/11,Employed,M,Rural,Married,Corporate Auto,Call Center,SUV
NI88122,California,No,Basic,College,2/12/11,Unemployed,F,Suburban,Single,Corporate Auto,Web,Four-Door Car
LG90006,Oregon,No,Extended,Doctor,1/28/11,Employed,F,Urban,Married,Personal Auto,Branch,Four-Door Car
XZ83249,Nevada,No,Extended,High School or Below,2/10/11,Employed,F,Urban,Married,Personal Auto,Call Center,SUV
EP26605,Washington,No,Basic,Bachelor,1/14/11,Employed,F,Suburban,Divorced,Personal Auto,Agent,Two-Door Car
LW29130,Washington,No,Basic,High School or Below,2/22/11,Employed,F,Suburban,Divorced,Corporate Auto,Branch,Two-Door Car
UD61088,California,No,Extended,Bachelor,2/23/11,Unemployed,M,Suburban,Married,Personal Auto,Agent,SUV
UY81122,Oregon,No,Basic,College,2/2/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Four-Door Car
ED87136,Arizona,No,Basic,High School or Below,2/16/11,Unemployed,M,Suburban,Single,Personal Auto,Call Center,Four-Door Car
PK58026,Nevada,No,Basic,Bachelor,2/2/11,Employed,F,Suburban,Married,Personal Auto,Agent,Two-Door Car
OD79784,Arizona,No,Basic,Bachelor,1/8/11,Employed,M,Urban,Single,Corporate Auto,Branch,Four-Door Car
OO79691,Arizona,No,Basic,College,2/27/11,Unemployed,F,Suburban,Single,Personal Auto,Call Center,SUV
PE72393,Arizona,No,Premium,High School or Below,2/24/11,Unemployed,F,Suburban,Single,Corporate Auto,Branch,Four-Door Car
QG39997,Arizona,No,Premium,College,1/1/11,Disabled,F,Rural,Married,Personal Auto,Web,Four-Door Car
ET45138,California,No,Extended,College,2/10/11,Employed,F,Suburban,Married,Personal Auto,Branch,Sports Car
WP46383,Oregon,No,Basic,Bachelor,1/18/11,Employed,F,Suburban,Married,Personal Auto,Call Center,Four-Door Car
FJ12205,Oregon,No,Extended,Master,1/13/11,Employed,M,Rural,Married,Personal Auto,Agent,Two-Door Car
KE42114,Nevada,No,Basic,Doctor,2/16/11,Medical Leave,M,Urban,Married,Personal Auto,Call Center,Four-Door Car
CO15448,California,No,Basic,College,1/15/11,Employed,M,Urban,Married,Personal Auto,Call Center,Four-Door Car
SU31072,Washington,No,Basic,Bachelor,2/2/11,Employed,M,Rural,Divorced,Personal Auto,Branch,Four-Door Car
LC87490,Arizona,Yes,Basic,Bachelor,1/29/11,Retired,F,Suburban,Single,Personal Auto,Branch,Four-Door Car
OT36536,Oregon,No,Basic,Bachelor,2/7/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
DE59454,Nevada,No,Basic,Bachelor,2/7/11,Employed,M,Suburban,Married,Corporate Auto,Branch,Two-Door Car
VS63956,California,No,Extended,Bachelor,1/26/11,Employed,M,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
TR39403,California,No,Extended,Master,1/31/11,Employed,F,Rural,Married,Corporate Auto,Branch,Two-Door Car
AB62982,Oregon,No,Basic,Doctor,2/4/11,Employed,F,Suburban,Married,Personal Auto,Call Center,Two-Door Car
QP76867,Oregon,No,Basic,College,2/21/11,Unemployed,M,Suburban,Divorced,Personal Auto,Agent,Sports Car
MO41014,Arizona,Yes,Basic,Bachelor,1/11/11,Employed,M,Rural,Married,Corporate Auto,Call Center,Four-Door Car
EK56325,Arizona,No,Extended,High School or Below,2/16/11,Unemployed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
LB59405,California,Yes,Extended,High School or Below,2/7/11,Employed,F,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
JI37927,Oregon,No,Basic,College,2/19/11,Unemployed,F,Rural,Married,Corporate Auto,Agent,SUV
OJ43280,California,No,Basic,Bachelor,2/9/11,Employed,M,Suburban,Single,Personal Auto,Web,Two-Door Car
YW43854,Washington,No,Basic,High School or Below,1/3/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Four-Door Car
AL43475,California,No,Basic,College,1/1/11,Employed,F,Suburban,Married,Personal Auto,Branch,Luxury Car
XY80192,Oregon,No,Premium,High School or Below,1/31/11,Employed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
PI71828,Arizona,No,Basic,College,2/18/11,Employed,M,Urban,Divorced,Personal Auto,Branch,Four-Door Car
RQ94849,California,No,Basic,College,2/13/11,Unemployed,M,Suburban,Single,Personal Auto,Web,Four-Door Car
JX93039,Washington,No,Extended,College,2/14/11,Employed,F,Urban,Married,Personal Auto,Call Center,SUV
KF44948,Washington,No,Basic,High School or Below,1/27/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,Four-Door Car
OK14812,Nevada,Yes,Basic,Doctor,1/29/11,Employed,M,Rural,Divorced,Personal Auto,Agent,Four-Door Car
UV49359,Nevada,No,Basic,Bachelor,1/24/11,Employed,F,Urban,Single,Corporate Auto,Agent,Luxury Car
IZ88103,California,No,Premium,Bachelor,1/4/11,Employed,F,Rural,Married,Personal Auto,Agent,Four-Door Car
QC27179,Oregon,No,Basic,Bachelor,2/5/11,Employed,M,Urban,Single,Personal Auto,Agent,Two-Door Car
VC47959,Arizona,No,Basic,College,2/5/11,Employed,F,Urban,Married,Personal Auto,Branch,Four-Door Car
BN45584,Oregon,No,Basic,College,2/23/11,Unemployed,F,Suburban,Single,Special Auto,Branch,Sports Car
YP53257,Oregon,Yes,Premium,Bachelor,1/5/11,Retired,F,Suburban,Married,Personal Auto,Agent,Luxury SUV
VP84987,California,Yes,Basic,College,2/28/11,Unemployed,M,Suburban,Divorced,Personal Auto,Agent,Two-Door Car
LK57934,Nevada,No,Extended,Bachelor,2/1/11,Employed,M,Rural,Married,Personal Auto,Agent,Four-Door Car
AV49798,Arizona,No,Extended,College,2/4/11,Employed,M,Rural,Married,Personal Auto,Branch,Four-Door Car
RD73104,Washington,No,Premium,High School or Below,2/8/11,Disabled,F,Suburban,Divorced,Personal Auto,Web,Four-Door Car
IZ17303,California,No,Extended,Bachelor,1/12/11,Employed,M,Rural,Married,Personal Auto,Agent,Four-Door Car
PK79296,California,No,Basic,College,2/1/11,Disabled,F,Suburban,Married,Personal Auto,Branch,Four-Door Car
VA82895,Oregon,No,Basic,High School or Below,2/21/11,Disabled,F,Suburban,Married,Personal Auto,Branch,Sports Car
WC66749,Oregon,No,Basic,College,1/16/11,Disabled,F,Suburban,Divorced,Personal Auto,Call Center,Four-Door Car
JO68735,California,No,Basic,Bachelor,2/6/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,Two-Door Car
JA55700,California,Yes,Basic,High School or Below,1/23/11,Employed,M,Suburban,Single,Personal Auto,Web,SUV
IX97339,Arizona,No,Extended,College,2/24/11,Unemployed,F,Suburban,Single,Corporate Auto,Branch,SUV
DH93540,Oregon,Yes,Basic,College,1/10/11,Retired,M,Suburban,Single,Personal Auto,Agent,Two-Door Car
KV56995,Nevada,Yes,Basic,Bachelor,2/25/11,Disabled,M,Suburban,Married,Personal Auto,Branch,Sports Car
PA15141,California,No,Extended,High School or Below,2/27/11,Employed,F,Urban,Married,Special Auto,Branch,Four-Door Car
FC48492,California,No,Extended,Bachelor,2/19/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Four-Door Car
ZJ29643,Washington,Yes,Extended,Doctor,1/13/11,Unemployed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
EC22495,Oregon,No,Extended,High School or Below,2/7/11,Employed,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
RO87000,California,No,Basic,High School or Below,2/16/11,Employed,M,Suburban,Single,Personal Auto,Call Center,Four-Door Car
YU35148,Washington,No,Extended,Bachelor,1/10/11,Unemployed,F,Suburban,Married,Personal Auto,Call Center,SUV
BW51534,California,No,Basic,High School or Below,1/16/11,Unemployed,F,Suburban,Married,Corporate Auto,Branch,SUV
ER50891,California,No,Extended,High School or Below,1/7/11,Employed,M,Urban,Married,Personal Auto,Agent,Four-Door Car
LM63497,Oregon,No,Extended,College,2/6/11,Unemployed,F,Suburban,Single,Personal Auto,Web,Four-Door Car
DE71115,Washington,No,Basic,High School or Below,1/15/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
AX71238,California,No,Extended,High School or Below,2/12/11,Employed,M,Suburban,Divorced,Personal Auto,Agent,Two-Door Car
IZ50034,Washington,No,Basic,College,2/14/11,Employed,M,Suburban,Married,Personal Auto,Branch,SUV
AR75105,California,Yes,Basic,College,1/27/11,Retired,F,Suburban,Divorced,Personal Auto,Agent,SUV
LX77880,Oregon,No,Basic,Bachelor,2/7/11,Employed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
PQ72803,Washington,Yes,Extended,High School or Below,1/20/11,Retired,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
PV99529,Arizona,No,Extended,Bachelor,1/7/11,Unemployed,M,Suburban,Divorced,Personal Auto,Branch,Two-Door Car
UW10841,California,No,Basic,Bachelor,2/21/11,Employed,M,Urban,Married,Personal Auto,Branch,Four-Door Car
UO93347,California,No,Extended,High School or Below,2/24/11,Employed,M,Urban,Married,Personal Auto,Call Center,Four-Door Car
WK46492,Arizona,No,Extended,Bachelor,2/22/11,Employed,F,Suburban,Divorced,Personal Auto,Agent,SUV
DO70918,Nevada,No,Extended,High School or Below,1/5/11,Unemployed,F,Suburban,Single,Special Auto,Agent,Sports Car
KG71396,Nevada,No,Premium,High School or Below,1/29/11,Unemployed,M,Suburban,Single,Corporate Auto,Agent,Two-Door Car
MI16758,Nevada,No,Basic,High School or Below,1/13/11,Employed,F,Urban,Divorced,Personal Auto,Web,SUV
AT98182,California,No,Basic,Doctor,1/18/11,Unemployed,F,Rural,Married,Corporate Auto,Agent,Four-Door Car
GP67583,Arizona,No,Premium,College,1/12/11,Employed,M,Suburban,Married,Personal Auto,Web,Four-Door Car
DY73849,California,No,Extended,Bachelor,1/25/11,Unemployed,F,Rural,Married,Personal Auto,Call Center,SUV
UR42360,California,Yes,Basic,Bachelor,1/17/11,Employed,M,Suburban,Divorced,Personal Auto,Call Center,Two-Door Car
IK74329,Arizona,No,Basic,High School or Below,1/5/11,Medical Leave,F,Rural,Single,Personal Auto,Agent,Two-Door Car
WJ20394,Nevada,No,Premium,High School or Below,2/14/11,Unemployed,M,Suburban,Married,Corporate Auto,Web,SUV
PF26758,Oregon,No,Extended,College,1/14/11,Employed,F,Urban,Single,Special Auto,Agent,Four-Door Car
DK81475,Nevada,No,Basic,College,1/3/11,Employed,M,Suburban,Married,Personal Auto,Call Center,SUV
DK93464,Nevada,No,Premium,Bachelor,1/23/11,Employed,F,Urban,Married,Personal Auto,Agent,Two-Door Car
XS76166,Oregon,No,Extended,College,1/17/11,Employed,F,Suburban,Married,Personal Auto,Call Center,Two-Door Car
TZ76531,California,No,Premium,High School or Below,2/3/11,Unemployed,M,Suburban,Married,Personal Auto,Call Center,Four-Door Car
RC22595,Arizona,No,Premium,College,1/11/11,Unemployed,F,Suburban,Married,Personal Auto,Branch,Four-Door Car
IA90990,California,No,Extended,High School or Below,1/27/11,Unemployed,F,Suburban,Single,Corporate Auto,Branch,Two-Door Car
QQ69088,Washington,No,Basic,Doctor,1/17/11,Disabled,M,Suburban,Married,Corporate Auto,Web,Two-Door Car
ED59130,Arizona,No,Extended,Bachelor,1/19/11,Employed,M,Suburban,Married,Personal Auto,Call Center,Luxury SUV
SC90717,California,No,Extended,Doctor,2/8/11,Employed,M,Urban,Married,Personal Auto,Web,Four-Door Car
PP36346,Nevada,No,Extended,High School or Below,1/27/11,Disabled,F,Suburban,Married,Corporate Auto,Branch,Four-Door Car
JU75786,Oregon,No,Extended,Master,1/10/11,Unemployed,F,Rural,Married,Personal Auto,Agent,Two-Door Car
TU68427,Arizona,No,Basic,High School or Below,2/3/11,Unemployed,F,Suburban,Single,Personal Auto,Web,Two-Door Car
YD28431,California,No,Extended,Master,2/9/11,Employed,F,Rural,Married,Personal Auto,Agent,Four-Door Car
MY56715,Oregon,No,Extended,Bachelor,2/27/11,Employed,M,Suburban,Divorced,Corporate Auto,Branch,Two-Door Car
NF60680,Arizona,Yes,Basic,High School or Below,1/1/11,Employed,F,Suburban,Married,Personal Auto,Agent,Two-Door Car
BD70337,California,No,Basic,High School or Below,1/7/11,Medical Leave,M,Urban,Married,Personal Auto,Call Center,Four-Door Car
DM77491,Oregon,No,Basic,Bachelor,1/16/11,Unemployed,M,Urban,Married,Personal Auto,Call Center,Four-Door Car
EV57176,California,No,Basic,High School or Below,1/21/11,Employed,F,Suburban,Divorced,Corporate Auto,Call Center,Four-Door Car
CQ76876,California,No,Premium,College,1/9/11,Employed,F,Rural,Married,Personal Auto,Web,Four-Door Car
QI89498,Oregon,No,Basic,College,1/14/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Four-Door Car
BH43020,California,No,Extended,Bachelor,1/10/11,Employed,M,Rural,Married,Personal Auto,Agent,Four-Door Car
EC66666,Arizona,No,Basic,College,1/1/11,Unemployed,F,Suburban,Divorced,Personal Auto,Web,Two-Door Car
EO74797,Arizona,No,Extended,Bachelor,1/24/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Four-Door Car
IA30254,Nevada,No,Basic,High School or Below,2/4/11,Unemployed,M,Suburban,Single,Corporate Auto,Agent,Four-Door Car
KC79907,Arizona,No,Basic,College,2/12/11,Employed,F,Rural,Divorced,Personal Auto,Call Center,Luxury Car
XW34862,Nevada,Yes,Basic,Master,1/20/11,Retired,F,Urban,Married,Special Auto,Agent,Two-Door Car
RI76930,California,No,Basic,College,2/12/11,Employed,F,Suburban,Married,Personal Auto,Call Center,SUV
XZ40716,California,No,Premium,High School or Below,1/18/11,Employed,F,Suburban,Single,Personal Auto,Web,Four-Door Car
ZC75052,California,Yes,Basic,Bachelor,1/25/11,Retired,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
DH51686,Arizona,No,Premium,Bachelor,2/20/11,Unemployed,F,Suburban,Single,Personal Auto,Web,Four-Door Car
HJ89045,California,No,Extended,Bachelor,1/15/11,Employed,F,Suburban,Married,Personal Auto,Branch,SUV
DJ34695,California,No,Basic,High School or Below,1/27/11,Employed,M,Suburban,Married,Corporate Auto,Branch,Luxury Car
KR89806,Oregon,Yes,Basic,High School or Below,1/27/11,Unemployed,F,Suburban,Divorced,Personal Auto,Agent,Four-Door Car
OX62816,Washington,No,Basic,Master,1/23/11,Employed,M,Suburban,Single,Personal Auto,Web,Four-Door Car
WM36886,California,Yes,Basic,Master,1/31/11,Employed,M,Rural,Divorced,Corporate Auto,Branch,Four-Door Car
BE92692,Oregon,No,Basic,Bachelor,2/21/11,Employed,M,Rural,Married,Personal Auto,Branch,Four-Door Car
JV79596,Oregon,No,Basic,Bachelor,1/1/11,Disabled,F,Suburban,Married,Special Auto,Call Center,Two-Door Car
KA49711,Nevada,No,Basic,Bachelor,2/12/11,Employed,M,Rural,Married,Corporate Auto,Call Center,Four-Door Car
YI68606,Oregon,No,Basic,High School or Below,2/12/11,Employed,F,Rural,Divorced,Corporate Auto,Agent,Two-Door Car
AU11344,Oregon,No,Extended,Bachelor,1/15/11,Employed,F,Rural,Divorced,Personal Auto,Call Center,SUV
BG42047,Nevada,No,Basic,College,1/15/11,Medical Leave,M,Suburban,Married,Personal Auto,Web,Four-Door Car
CF73234,Oregon,No,Basic,High School or Below,1/19/11,Unemployed,M,Suburban,Married,Corporate Auto,Branch,Four-Door Car
VE85103,Nevada,No,Basic,College,1/8/11,Medical Leave,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
LN99977,California,No,Basic,College,1/27/11,Employed,F,Suburban,Single,Special Auto,Web,Sports Car
CR56473,Nevada,No,Basic,High School or Below,1/22/11,Unemployed,M,Suburban,Single,Corporate Auto,Agent,Four-Door Car
YP32443,Oregon,No,Basic,Bachelor,1/23/11,Medical Leave,M,Suburban,Married,Personal Auto,Agent,SUV
MQ46375,Oregon,No,Basic,Bachelor,1/2/11,Employed,M,Suburban,Married,Corporate Auto,Branch,Luxury Car
