,customer,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,policy,sales_channel,vehicle_class,vehicle_size,Effective To Date,year_effective_to_date,month_effective_to_date
7397,QS23134,Arizona,No,Premium,College,Employed,M,Suburban,Married,Personal Auto,Personal L2,Call Center,Two-Door Car,Medsize,2011-01-22,2011,01
7398,EZ70589,Washington,Yes,Extended,College,Employed,F,Rural,Married,Personal Auto,Personal L1,Call Center,Two-Door Car,Small,2011-01-28,2011,01
7399,KT91115,Oregon,No,Premium,Bachelor,Employed,M,Suburban,Divorced,Personal Auto,Personal L1,Branch,Four-Door Car,Medsize,2011-01-12,2011,01
7400,RS66246,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Branch,Two-Door Car,Large,2011-01-18,2011,01
7401,YX72707,Oregon,No,Basic,Doctor,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Small,2011-01-19,2011,01
7402,LJ79533,Nevada,Yes,Basic,High School or Below,Disabled,F,Suburban,Married,Special Auto,Special L2,Agent,SUV,Small,2011-02-23,2011,02
7403,JQ95021,California,No,Extended,College,Employed,M,Rural,Divorced,Special Auto,Special L1,Web,Four-Door Car,Medsize,2011-02-13,2011,02
7404,ET88948,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-02-08,2011,02
7405,GW43195,Oregon,Yes,Extended,College,Employed,F,Suburban,Married,Personal Auto,Personal L2,Branch,Luxury Car,Small,2011-02-13,2011,02
7406,MQ54182,California,No,Premium,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L2,Branch,Four-Door Car,Medsize,2011-02-11,2011,02
7407,WM39308,Nevada,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L2,Call Center,Two-Door Car,Medsize,2011-01-03,2011,01
7408,DK20428,Oregon,No,Basic,Bachelor,Employed,M,Rural,Married,Personal Auto,Personal L1,Branch,Two-Door Car,Medsize,2011-02-19,2011,02
7409,IZ67803,California,No,Basic,Master,Employed,M,Urban,Married,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-01-28,2011,01
7410,VW65351,Washington,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-01-26,2011,01
7411,SY36127,California,No,Basic,Master,Employed,F,Rural,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-02-28,2011,02
7412,LA20890,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-01-28,2011,01
7413,EP48362,Arizona,No,Basic,Bachelor,Employed,M,Urban,Married,Personal Auto,Personal L1,Web,Four-Door Car,Medsize,2011-01-27,2011,01
7414,BI46495,Oregon,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L2,Branch,Two-Door Car,Medsize,2011-02-06,2011,02
7415,ON91363,Washington,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-01-03,2011,01
7416,TG95261,California,Yes,Extended,Master,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Branch,Sports Car,Medsize,2011-02-23,2011,02
7417,EE59791,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L2,Call Center,Four-Door Car,Small,2011-02-07,2011,02
7418,IV84135,California,No,Extended,College,Employed,F,Rural,Divorced,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-02-27,2011,02
7419,TE11374,California,No,Basic,Bachelor,Disabled,F,Suburban,Married,Personal Auto,Personal L1,Web,SUV,Medsize,2011-02-27,2011,02
7420,GH12466,Washington,No,Extended,High School or Below,Employed,F,Rural,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-28,2011,01
7421,PC43437,Arizona,No,Basic,College,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Agent,Four-Door Car,Small,2011-01-20,2011,01
7422,PW98890,Oregon,No,Basic,Bachelor,Employed,F,Urban,Divorced,Personal Auto,Personal L1,Call Center,Four-Door Car,Small,2011-01-19,2011,01
7423,BQ94892,Oregon,Yes,Extended,College,Employed,M,Urban,Divorced,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-01-05,2011,01
7424,LA33814,Oregon,No,Premium,High School or Below,Employed,M,Rural,Married,Personal Auto,Personal L3,Agent,SUV,Medsize,2011-01-05,2011,01
7425,WM87004,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L3,Branch,SUV,Small,2011-01-06,2011,01
7426,OL28902,California,No,Premium,College,Disabled,M,Suburban,Divorced,Personal Auto,Personal L3,Agent,SUV,Small,2011-01-04,2011,01
7427,VW88885,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Corporate Auto,Corporate L2,Call Center,Four-Door Car,Medsize,2011-01-14,2011,01
7428,OQ51004,California,Yes,Basic,Bachelor,Disabled,M,Suburban,Married,Personal Auto,Personal L2,Branch,Sports Car,Large,2011-02-25,2011,02
7429,GJ88864,Nevada,No,Extended,College,Employed,F,Urban,Divorced,Personal Auto,Personal L3,Web,Four-Door Car,Small,2011-01-30,2011,01
7430,AF69537,Arizona,No,Premium,College,Employed,M,Suburban,Married,Personal Auto,Personal L3,Agent,SUV,Medsize,2011-01-06,2011,01
7431,TX11163,Nevada,No,Basic,Bachelor,Employed,F,Rural,Married,Corporate Auto,Corporate L3,Branch,Luxury SUV,Medsize,2011-01-21,2011,01
7432,FG43850,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Single,Corporate Auto,Corporate L3,Call Center,Four-Door Car,Small,2011-01-14,2011,01
7433,WY37677,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Agent,Sports Car,Medsize,2011-02-10,2011,02
7434,WY80801,California,No,Premium,High School or Below,Employed,F,Suburban,Married,Corporate Auto,Corporate L1,Agent,SUV,Medsize,2011-01-05,2011,01
7435,GZ90429,California,No,Premium,High School or Below,Employed,M,Urban,Married,Corporate Auto,Corporate L2,Call Center,SUV,Small,2011-01-17,2011,01
7436,SX89429,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Small,2011-01-12,2011,01
7437,FW35631,Oregon,No,Extended,Bachelor,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Call Center,SUV,Small,2011-01-02,2011,01
7438,HM20848,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L1,Agent,Sports Car,Medsize,2011-02-06,2011,02
7439,FO49408,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Single,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-02-15,2011,02
7440,LL95376,Washington,Yes,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Personal L3,Agent,Two-Door Car,Medsize,2011-01-03,2011,01
7441,UK49045,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L2,Branch,Two-Door Car,Medsize,2011-02-01,2011,02
7442,JA24437,California,No,Premium,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-02-25,2011,02
7443,TU77462,Oregon,No,Extended,College,Employed,M,Rural,Married,Personal Auto,Personal L2,Web,Two-Door Car,Medsize,2011-01-03,2011,01
7444,DA26490,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Personal L2,Branch,Two-Door Car,Small,2011-02-13,2011,02
7445,JC37131,Arizona,Yes,Basic,High School or Below,Medical Leave,M,Suburban,Single,Special Auto,Special L3,Call Center,SUV,Medsize,2011-02-20,2011,02
7446,YZ77792,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Agent,Four-Door Car,Small,2011-01-13,2011,01
7447,AH53588,California,Yes,Basic,College,Retired,M,Suburban,Married,Personal Auto,Personal L2,Agent,Two-Door Car,Medsize,2011-01-01,2011,01
7448,QV89018,Arizona,No,Basic,High School or Below,Employed,M,Urban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Large,2011-01-03,2011,01
7449,SY95534,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Branch,SUV,Medsize,2011-01-21,2011,01
7450,YT37186,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Luxury SUV,Medsize,2011-01-19,2011,01
7451,DY81347,California,No,Extended,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Web,SUV,Medsize,2011-02-02,2011,02
7452,VH45074,California,No,Basic,College,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L3,Web,Four-Door Car,Large,2011-01-31,2011,01
7453,BF45697,California,No,Basic,College,Employed,M,Urban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-14,2011,01
7454,RY27018,Washington,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Large,2011-01-05,2011,01
7455,YJ16163,Oregon,Yes,Premium,Bachelor,Employed,F,Suburban,Single,Special Auto,Special L3,Agent,Luxury Car,Medsize,2011-01-24,2011,01
7456,QM61543,Arizona,Yes,Basic,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,Agent,Four-Door Car,Medsize,2011-01-10,2011,01
7457,IU83998,Washington,No,Premium,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Branch,Luxury Car,Medsize,2011-01-01,2011,01
7458,NE29938,California,No,Extended,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Call Center,Two-Door Car,Large,2011-02-03,2011,02
7459,VQ57815,Oregon,No,Basic,Doctor,Employed,M,Rural,Married,Personal Auto,Personal L2,Branch,Sports Car,Medsize,2011-01-01,2011,01
7460,FF93355,Washington,No,Premium,High School or Below,Employed,M,Urban,Married,Corporate Auto,Corporate L3,Call Center,Four-Door Car,Medsize,2011-01-18,2011,01
7461,MG12206,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Call Center,Two-Door Car,Medsize,2011-02-27,2011,02
7462,NE55975,Nevada,No,Extended,High School or Below,Unemployed,F,Suburban,Divorced,Personal Auto,Personal L3,Branch,Sports Car,Large,2011-02-21,2011,02
7463,BX70848,Washington,Yes,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Agent,SUV,Medsize,2011-01-08,2011,01
7464,NJ88229,California,No,Basic,College,Employed,F,Rural,Single,Personal Auto,Personal L2,Branch,Four-Door Car,Medsize,2011-02-04,2011,02
7465,QW31435,Oregon,No,Basic,High School or Below,Unemployed,M,Urban,Married,Personal Auto,Personal L3,Branch,Two-Door Car,Medsize,2011-01-17,2011,01
7466,DJ22229,Washington,No,Extended,Bachelor,Retired,F,Suburban,Single,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-01-17,2011,01
7467,MB12747,Nevada,No,Extended,Bachelor,Employed,M,Rural,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-02-28,2011,02
7468,XQ50187,Oregon,No,Extended,Master,Employed,M,Urban,Single,Special Auto,Special L1,Branch,Two-Door Car,Medsize,2011-02-05,2011,02
7469,WU62992,Oregon,No,Extended,Bachelor,Employed,M,Rural,Married,Personal Auto,Personal L2,Agent,SUV,Small,2011-02-10,2011,02
7470,CE11667,Oregon,Yes,Basic,College,Employed,M,Urban,Married,Corporate Auto,Corporate L3,Web,Four-Door Car,Medsize,2011-02-03,2011,02
7471,BP53979,California,No,Basic,Bachelor,Employed,F,Urban,Single,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-02-07,2011,02
7472,DM59806,California,No,Extended,Doctor,Employed,F,Suburban,Single,Personal Auto,Personal L3,Agent,Four-Door Car,Small,2011-02-13,2011,02
7473,LJ88616,Arizona,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-02-02,2011,02
7474,TC82133,Oregon,No,Basic,Bachelor,Employed,M,Rural,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-02-25,2011,02
7475,NW65065,California,Yes,Basic,High School or Below,Disabled,F,Suburban,Single,Corporate Auto,Corporate L3,Web,Two-Door Car,Small,2011-02-03,2011,02
7476,LS17120,California,No,Extended,Bachelor,Employed,M,Urban,Single,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-01-11,2011,01
7477,ZN96843,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Branch,Two-Door Car,Large,2011-01-10,2011,01
7478,HZ98935,Washington,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-19,2011,01
7479,WG51330,Arizona,No,Basic,College,Employed,M,Urban,Married,Corporate Auto,Corporate L3,Call Center,Four-Door Car,Medsize,2011-01-25,2011,01
7480,DS58268,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Corporate Auto,Corporate L3,Agent,Sports Car,Large,2011-01-07,2011,01
7481,SN27401,Washington,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Agent,Two-Door Car,Medsize,2011-01-05,2011,01
7482,AI74959,California,Yes,Basic,High School or Below,Employed,M,Suburban,Single,Personal Auto,Personal L3,Web,SUV,Medsize,2011-01-23,2011,01
7483,RC16862,Arizona,No,Basic,College,Unemployed,M,Suburban,Divorced,Corporate Auto,Corporate L3,Agent,Four-Door Car,Medsize,2011-01-19,2011,01
7484,YP19985,California,No,Basic,Bachelor,Employed,M,Rural,Married,Corporate Auto,Corporate L3,Call Center,Two-Door Car,Medsize,2011-01-12,2011,01
7485,SY29553,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-06,2011,01
7486,EM78211,Oregon,Yes,Extended,College,Unemployed,F,Suburban,Divorced,Special Auto,Special L3,Agent,Four-Door Car,Medsize,2011-02-19,2011,02
7487,JL70559,Arizona,No,Basic,College,Unemployed,F,Suburban,Married,Personal Auto,Personal L1,Branch,Four-Door Car,Small,2011-02-02,2011,02
7488,IS95117,Arizona,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-25,2011,01
7489,YU66872,California,No,Basic,College,Disabled,F,Suburban,Divorced,Personal Auto,Personal L2,Call Center,Sports Car,Medsize,2011-01-27,2011,01
7490,WK62379,Washington,No,Premium,Bachelor,Medical Leave,F,Suburban,Married,Personal Auto,Personal L2,Branch,Two-Door Car,Small,2011-01-07,2011,01
7491,WR85740,Arizona,No,Basic,Doctor,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L3,Call Center,Two-Door Car,Medsize,2011-01-26,2011,01
7492,YY58769,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Small,2011-01-11,2011,01
7493,YK83904,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L2,Branch,Four-Door Car,Medsize,2011-02-02,2011,02
7494,IE36279,California,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L1,Call Center,Two-Door Car,Medsize,2011-02-06,2011,02
7495,FT61724,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Personal L3,Branch,Sports Car,Medsize,2011-02-28,2011,02
7496,YV63603,Arizona,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-01-12,2011,01
7497,PT52001,Nevada,No,Basic,College,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L2,Agent,Two-Door Car,Medsize,2011-02-11,2011,02
7498,FM83188,Washington,No,Basic,Doctor,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L3,Call Center,SUV,Medsize,2011-01-18,2011,01
7499,RN96985,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Branch,SUV,Medsize,2011-01-22,2011,01
7500,OA59724,Washington,No,Extended,College,Employed,F,Urban,Married,Corporate Auto,Corporate L2,Call Center,Two-Door Car,Small,2011-02-15,2011,02
7501,LY83340,Oregon,No,Basic,High School or Below,Employed,F,Rural,Married,Corporate Auto,Corporate L3,Web,Two-Door Car,Medsize,2011-01-05,2011,01
7502,AX99820,Arizona,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Agent,Four-Door Car,Small,2011-02-01,2011,02
7503,MH13358,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Single,Personal Auto,Personal L3,Agent,Two-Door Car,Small,2011-02-10,2011,02
7504,UQ51981,Oregon,Yes,Basic,High School or Below,Employed,F,Urban,Single,Personal Auto,Personal L3,Agent,SUV,Small,2011-02-03,2011,02
7505,JQ60102,California,No,Basic,Master,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L2,Branch,Sports Car,Medsize,2011-02-08,2011,02
7506,CB52667,Washington,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Large,2011-02-07,2011,02
7507,YP29527,Oregon,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Personal L2,Agent,Sports Car,Medsize,2011-01-08,2011,01
7508,GW89349,Nevada,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L2,Call Center,Four-Door Car,Medsize,2011-02-24,2011,02
7509,ZD72991,California,No,Extended,Doctor,Employed,M,Suburban,Married,Personal Auto,Personal L3,Agent,SUV,Medsize,2011-01-25,2011,01
7510,CS51928,Arizona,No,Basic,Bachelor,Employed,M,Urban,Married,Personal Auto,Personal L3,Branch,Sports Car,Small,2011-02-08,2011,02
7511,IJ18945,Washington,No,Extended,College,Employed,F,Suburban,Married,Special Auto,Special L1,Agent,Four-Door Car,Medsize,2011-01-04,2011,01
7512,EF21564,Nevada,No,Basic,Master,Employed,M,Rural,Single,Personal Auto,Personal L1,Agent,SUV,Medsize,2011-02-10,2011,02
7513,AY35539,Oregon,Yes,Basic,Bachelor,Employed,F,Rural,Single,Personal Auto,Personal L2,Web,Four-Door Car,Medsize,2011-01-21,2011,01
7514,XJ96507,Arizona,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L2,Web,SUV,Medsize,2011-01-17,2011,01
7515,ZG95780,Arizona,No,Basic,College,Disabled,M,Suburban,Single,Personal Auto,Personal L2,Agent,SUV,Small,2011-01-13,2011,01
7516,GI55977,Oregon,No,Basic,High School or Below,Medical Leave,F,Suburban,Married,Personal Auto,Personal L1,Call Center,Four-Door Car,Small,2011-02-23,2011,02
7517,BV63942,Washington,No,Premium,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Agent,Two-Door Car,Small,2011-02-07,2011,02
7518,PF81183,California,Yes,Extended,College,Employed,M,Rural,Married,Corporate Auto,Corporate L2,Agent,Sports Car,Medsize,2011-01-07,2011,01
7519,HV16877,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L1,Call Center,Four-Door Car,Small,2011-01-08,2011,01
7520,XO92596,California,Yes,Extended,College,Retired,M,Suburban,Single,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-02-23,2011,02
7521,IQ73438,California,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Personal Auto,Personal L3,Call Center,Four-Door Car,Small,2011-02-06,2011,02
7522,FY74419,Nevada,Yes,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L2,Agent,SUV,Medsize,2011-02-17,2011,02
7523,JQ30166,Oregon,No,Premium,Master,Unemployed,F,Urban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-01-10,2011,01
7524,WC22220,Arizona,Yes,Basic,College,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L2,Agent,Two-Door Car,Medsize,2011-02-25,2011,02
7525,OT66924,Oregon,No,Basic,Bachelor,Disabled,F,Suburban,Married,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-01-26,2011,01
7526,UC21019,Arizona,No,Basic,Master,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L1,Branch,Four-Door Car,Small,2011-01-30,2011,01
7527,YW88487,Arizona,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Personal L2,Agent,Luxury SUV,Medsize,2011-01-03,2011,01
7528,CA45756,Arizona,No,Basic,Master,Employed,F,Rural,Single,Corporate Auto,Corporate L2,Call Center,Two-Door Car,Medsize,2011-02-27,2011,02
7529,JY42899,California,No,Basic,Bachelor,Medical Leave,M,Suburban,Single,Personal Auto,Personal L3,Agent,Two-Door Car,Medsize,2011-02-07,2011,02
7530,KM72781,Washington,No,Extended,College,Employed,F,Urban,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-02-14,2011,02
7531,DV62119,Arizona,No,Extended,Doctor,Employed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-02-28,2011,02
7532,DO12179,Oregon,No,Basic,Bachelor,Employed,M,Rural,Married,Personal Auto,Personal L2,Call Center,Two-Door Car,Medsize,2011-02-22,2011,02
7533,ER20865,California,No,Premium,Bachelor,Employed,M,Urban,Married,Corporate Auto,Corporate L2,Branch,Two-Door Car,Medsize,2011-02-01,2011,02
