,customer,response,effective_to_date,gender_f,gender_m,corporate_auto,personal_auto,special_auto,customer_lifetime_value,total_claim_amount,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_combined_Corporate Auto_L1,policy_combined_Corporate Auto_L2,policy_combined_Corporate Auto_L3,policy_combined_Personal Auto_L1,policy_combined_Personal Auto_L2,policy_combined_Personal Auto_L3,policy_combined_Special Auto_L1,policy_combined_Special Auto_L2,policy_combined_Special Auto_L3,renew_offer_type_Offer1,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,employmentstatus_Disabled,employmentstatus_Employed,employmentstatus_Medical Leave,employmentstatus_Retired,employmentstatus_Unemployed,location_code_Rural,location_code_Suburban,location_code_Urban,vehicle_size_Large,vehicle_size_Medsize,vehicle_size_Small,coverage_Basic,coverage_Extended,coverage_Premium,education_Bachelor,education_College,education_Doctor,education_High School or Below,education_Master,day,week,month
6677,GD93408,0,2011-02-26,1,0,1,0,0,0.2760220843878276,0.04721448235438046,30968,74,10,89,1,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,26,8,2
6678,QO12561,0,2011-02-22,0,1,0,1,0,0.16209500320130463,0.5798869661383864,0,116,2,97,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,2
6679,VI12822,0,2011-02-26,1,0,0,1,0,0.05251241487299496,0.32489132018904104,99841,65,14,30,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,26,8,2
6680,CT84535,1,2011-02-28,0,1,0,1,0,0.14208216762824274,0.5248879052473512,0,105,3,92,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,28,9,2
6681,NT36519,0,2011-02-16,0,1,0,1,0,0.44780716840772206,0.5248879052473512,32967,105,16,70,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,16,7,2
6682,WT86597,1,2011-01-31,0,1,0,1,0,0.7954034605282412,0.9373808619301158,0,125,6,61,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,31,5,1
6683,ZJ27465,0,2011-02-18,1,0,0,1,0,0.8749786982506099,0.5948867100177597,31794,119,12,16,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,18,7,2
6684,QF75939,0,2011-01-05,1,0,0,1,0,0.1288724189774633,0.7048848317998302,36710,94,17,56,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,5,1,1
6685,MC73302,0,2011-02-15,1,0,0,1,0,0.25829421656430374,0.27432347217671255,36267,69,21,1,0,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,15,7,2
6686,WE21182,1,2011-02-26,0,1,0,1,0,0.23387804944226478,0.3648906372007031,12430,73,22,13,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,26,8,2
6687,TD90906,0,2011-01-20,1,0,0,1,0,0.29639729359666156,0.5548873930060977,93715,74,12,88,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,20,3,1
6688,WB66665,1,2011-02-10,1,0,1,0,0,0.1752428456086075,0.1172499864981472,75648,108,28,10,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10,6,2
6689,ZP26168,0,2011-02-01,1,0,1,0,0,0.556913662675143,0.2912529497725493,24584,66,11,74,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,5,2
6690,ZG56744,1,2011-01-19,0,1,0,1,0,0.2595223752654091,0.35989072257424537,36088,72,16,31,0,9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,19,3,1
6691,BO81145,0,2011-01-24,0,1,0,1,0,0.42868763737012505,0.7798835511966965,21723,104,31,6,0,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,24,4,1
6692,BQ28323,0,2011-02-19,1,0,0,1,0,0.28866181563089055,0.20766472183320803,63833,73,17,69,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,19,7,2
6693,WD38315,0,2011-01-23,0,1,0,1,0,0.18746977493411357,0.3167209732393819,0,61,7,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,23,3,1
6694,IS73434,0,2011-02-26,1,0,1,0,0,0.09444782928246809,0.4048899542123651,45892,81,1,49,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,26,8,2
6695,VO94890,0,2011-01-04,0,1,0,1,0,0.28864438572045503,0.36989055182716085,90263,74,17,36,0,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4,1,1
6696,ZH43085,0,2011-02-10,0,1,1,0,0,0.0303520280320429,0.4723888016695448,0,63,8,87,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,10,6,2
6697,HQ10502,0,2011-02-06,0,1,0,1,0,0.7001705377080937,0.48988850286214686,40548,98,7,57,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,6,5,2
6698,SP46702,0,2011-01-28,0,1,1,0,0,0.5917373755862353,0.8658622560269782,0,99,15,84,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,28,4,1
6699,JB60515,0,2011-01-29,0,1,0,1,0,0.04403505783740744,0.3148914909361255,50450,63,24,80,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,29,4,1
6700,TK49887,0,2011-02-12,1,0,0,1,0,0.0714733871284548,0.6373859843426506,0,85,4,45,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,12,6,2
6701,EG16813,0,2011-02-08,1,0,1,0,0,0.2585954486107235,0.10629899952791638,75963,69,4,23,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,8,6,2
6702,SI13406,0,2011-01-16,1,0,0,1,0,0.11236964837895896,0.5343061121398018,32714,87,35,48,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,16,2,1
6703,WC11272,0,2011-01-09,1,0,0,1,0,0.35813111843469114,0.3020345344269913,42790,87,10,74,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,9,1,1
6704,TU27563,0,2011-01-10,1,0,0,1,0,0.1250525788625729,0.4698888443563159,20694,94,29,89,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,10,2,1
6705,IL72707,1,2011-01-26,1,0,0,1,0,0.09773708593774091,0.4098898688388229,25820,82,10,69,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,26,4,1
6706,DZ62350,0,2011-02-07,0,1,0,1,0,0.04405729035623948,0.32489132018904104,24744,65,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,7,6,2
6707,VV82891,1,2011-01-30,1,0,0,1,0,0.1833703880377723,0.3648906372007031,0,73,35,52,3,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,30,4,1
6708,UQ41461,0,2011-01-27,1,0,0,1,0,0.19106816568133375,0.2976458406139381,27538,63,10,6,4,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,27,4,1
6709,NI58226,0,2011-02-23,1,0,0,1,0,0.06109850642564166,0.32108884553296246,81280,68,6,47,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,23,8,2
6710,VA78645,0,2011-01-09,0,1,0,1,0,0.020778301963534335,0.3348911494419566,0,67,29,49,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,9,1,1
6711,UY61301,0,2011-01-04,0,1,0,1,0,0.05805978902301237,0.3648906372007031,0,73,14,66,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,4,1,1
6712,XC25965,0,2011-02-13,1,0,0,1,0,0.9190970679286493,0.6398859416558794,26486,128,18,5,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,13,6,2
6713,EB93628,0,2011-02-22,1,0,0,1,0,0.6334985244915248,0.4848885882356892,0,97,12,24,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,22,8,2
6714,KY98596,0,2011-01-03,0,1,0,1,0,0.22414768473420701,0.3148914909361255,68331,63,23,38,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3,1,1
6715,CI19819,0,2011-01-13,0,1,0,1,0,0.03378685106937607,0.5323877771870378,0,71,1,66,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,13,2,1
6716,TN82637,0,2011-01-11,0,1,0,1,0,0.6675927840338083,0.22237991119634964,21636,64,2,24,5,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,11,2,1
6717,FA90739,0,2011-01-01,0,1,1,0,0,0.756264083706404,0.9073813741713693,0,121,7,34,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,52,1
6718,KE45653,0,2011-01-17,1,0,0,1,0,0.20259019156786626,0.3198914055625833,0,64,14,92,0,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,17,3,1
6719,FC10193,0,2011-01-28,1,0,0,1,0,0.6235679894046449,0.260104339968395,35601,69,34,15,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,28,4,1
6720,VK44934,0,2011-02-15,0,1,0,1,0,0.4986546912613409,0.8306723016871153,28558,119,14,37,4,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,15,7,2
6721,XB89264,0,2011-02-20,1,0,1,0,0,0.24041380167279866,0.0012847093135884705,60101,66,34,74,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,20,7,2
6722,XL49151,0,2011-02-26,0,1,1,0,0,0.06391194375504808,0.5502950589202023,22426,76,9,31,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,26,8,2
6723,FG42635,0,2011-02-18,0,1,0,1,0,0.5805433046062217,0.8107822975589357,30720,139,17,24,4,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,18,7,2
6724,FE12805,0,2011-02-25,1,0,0,1,0,0.377627560186677,0.9298809899904291,34161,186,5,10,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,25,8,2
6725,GT17701,0,2011-01-20,1,0,0,1,0,0.07964184598819543,0.13373847683217477,42987,77,14,48,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,20,3,1
6726,CH76379,0,2011-02-28,0,1,0,1,0,0.16720065183389773,0.3048916616832101,0,61,21,13,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,28,9,2
6727,QT77453,0,2011-01-17,1,0,1,0,0,0.2420181174435865,0.5608718929040952,80928,132,26,27,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,17,3,1
6728,BS90503,0,2011-02-15,1,0,0,1,0,0.2500055766098026,0.06808046148445347,86640,67,2,25,0,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,15,7,2
6729,MX93376,0,2011-02-14,1,0,0,1,0,0.3585609349073675,0.3198914055625833,26714,64,17,7,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,14,7,2
6730,KT54608,1,2011-02-05,0,1,1,0,0,0.05156766368457863,0.2348708166641388,78618,66,7,56,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,5,5,2
6731,CY18875,0,2011-01-05,1,0,0,1,0,0.4641194887996789,0.7627383877003633,0,78,22,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,5,1,1
6732,YT74573,1,2011-01-08,0,1,0,1,0,0.8457086084066064,0.6298861124029639,0,126,12,4,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,8,1,1
6733,WL46640,0,2011-02-03,0,1,1,0,0,0.18472998689378475,0.5748870515119286,62977,115,34,40,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,5,2
6734,CY49953,0,2011-02-18,1,0,0,0,1,0.06645341157069967,0.5923867527045308,0,79,30,25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,18,7,2
6735,FD72269,0,2011-02-03,1,0,0,1,0,0.26357933944261835,0.35989072257424537,19724,72,20,49,0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3,5,2
6736,RE29039,0,2011-01-11,1,0,0,1,0,0.40540708056429064,0.32489132018904104,27558,65,18,48,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,11,2,1
6737,TA35356,0,2011-02-28,1,0,0,1,0,0.5552123361306704,0.11985984401816338,86054,239,12,11,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,28,9,2
6738,HS88081,0,2011-01-10,1,0,1,0,0,0.3276140928982134,0.2979569061358277,42846,81,14,42,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,10,2,1
6739,SM52948,0,2011-01-05,1,0,0,1,0,0.4868172956628791,0.5498874783796399,57107,110,27,84,3,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,5,1,1
6740,ZL30083,1,2011-01-24,0,1,0,1,0,0.5112213085304053,0.5948867100177597,0,119,9,8,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,24,4,1
6741,MP22051,0,2011-01-08,0,1,0,1,0,0.0513185011096155,0.2944448546457735,54314,66,13,98,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,8,1,1
6742,OF38237,0,2011-02-28,1,0,0,1,0,0.21309815490207332,0.3048916616832101,29950,61,0,76,0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,28,9,2
6743,KL27677,0,2011-01-30,1,0,0,1,0,0.6359546970555476,0.37517109082862404,24195,90,32,70,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,30,4,1
6744,NX58648,0,2011-02-17,1,0,0,1,0,0.2595129461278147,0.40491070281641606,0,73,30,11,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,17,7,2
6745,WP19664,0,2011-01-09,0,1,0,1,0,0.19358468615575555,0.5798869661383864,47481,116,20,39,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,9,1,1
6746,LB83807,0,2011-01-30,0,1,0,1,0,0.4607802556062086,0.529887819873809,63354,106,16,39,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,30,4,1
6747,EL44544,0,2011-02-07,1,0,1,0,0,0.7943390592707593,0.3298912348154988,57591,66,5,74,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,7,6,2
6748,ST99840,0,2011-02-16,1,0,1,0,0,0.39948541186645836,0.3548908079477876,0,71,14,62,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,16,7,2
6749,ZS15062,0,2011-02-15,0,1,0,1,0,0.5468751367073482,0.28934121054049666,34919,82,14,99,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,15,7,2
6750,RJ68578,0,2011-02-14,0,1,1,0,0,0.44414399645763825,0.5072867755783069,76879,101,20,44,0,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,14,7,2
6751,AE74442,0,2011-01-21,1,0,1,0,0,0.3918673053061821,0.21374210035363644,61584,61,18,93,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,21,3,1
6752,YH31618,0,2011-02-17,1,0,1,0,0,0.397070099685065,0.5248879052473512,0,105,27,42,0,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,17,7,2
6753,HZ39407,0,2011-02-18,0,1,0,1,0,0.056371619090520575,0.14853528875994443,26713,71,22,69,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,18,7,2
6754,GX38439,0,2011-01-23,1,0,0,1,0,0.18388397581555857,0.9673803496888622,0,129,2,72,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,23,3,1
6755,FF65294,0,2011-01-23,0,1,0,1,0,0.6040886114642006,0.4348894419711116,34244,87,14,34,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,23,3,1
6756,GC40999,1,2011-01-03,0,1,0,1,0,0.7072113057406508,0.3298912348154988,25251,66,13,43,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3,1,1
6757,BA87048,0,2011-02-08,0,1,0,1,0,0.19074288377572188,0.3398910640684143,0,68,19,53,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,8,6,2
