,customer,state,response,coverage,education,effective_to_date,employmentstatus,location_code,marital_status,renew_offer_type,sales_channel,vehicle_class,vehicle_size,gender_f,gender_m,policy_combined,corporate_auto,personal_auto,special_auto,customer_lifetime_value,total_claim_amount,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies
6136,LX71137,Arizona,0,Extended,Bachelor,2011-01-01,Employed,Suburban,Divorced,Offer3,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,3694.14876,441.6,87485,92,12,57,0,1
6137,SI35064,Washington,0,Basic,Bachelor,2011-02-17,Employed,Rural,Married,Offer1,Agent,SUV,Medsize,1,0,Personal Auto_L1,0,1,0,9521.676094,161.210468,74583,118,31,20,0,4
6138,SI26369,Oregon,0,Basic,College,2011-02-27,Unemployed,Suburban,Single,Offer2,Call Center,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,4377.532789,460.8,0,64,25,25,0,8
6139,LD69905,Arizona,0,Extended,High School or Below,2011-02-05,Medical Leave,Suburban,Married,Offer1,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,6431.736287,456.0,21238,95,11,38,4,4
6140,VY84895,Nevada,0,Extended,High School or Below,2011-01-25,Unemployed,Suburban,Single,Offer2,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,6722.701247,669.6,0,93,8,48,0,8
6141,UA38043,California,1,Basic,High School or Below,2011-01-29,Retired,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,2397.036098,572.072106,22283,65,16,93,0,1
6142,WM46083,Arizona,0,Basic,Master,2011-02-21,Employed,Urban,Divorced,Offer4,Branch,Two-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,2393.813375,273.691831,58237,63,34,22,3,1
6143,GQ57207,California,1,Basic,Bachelor,2011-01-11,Disabled,Suburban,Divorced,Offer1,Web,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,2359.423599,352.394515,19864,63,22,96,0,1
6144,CQ80529,Oregon,0,Basic,College,2011-02-19,Employed,Urban,Single,Offer3,Web,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,4080.81891,337.95778,57283,106,9,85,1,1
6145,UF36353,Oregon,0,Extended,College,2011-01-02,Employed,Rural,Married,Offer3,Branch,SUV,Medsize,0,1,Special Auto_L3,0,0,1,10914.20446,61.915326,71656,137,3,88,0,8
6146,IZ24763,Nevada,0,Extended,Bachelor,2011-01-20,Unemployed,Suburban,Divorced,Offer1,Web,Four-Door Car,Small,1,0,Corporate Auto_L2,1,0,0,3445.86241,590.626396,0,94,33,95,0,1
6147,TU27017,California,0,Extended,Bachelor,2011-02-14,Employed,Suburban,Married,Offer3,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,6625.28717,398.4,41460,83,1,54,0,4
6148,GQ32356,Nevada,0,Premium,High School or Below,2011-02-06,Unemployed,Suburban,Single,Offer2,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,3871.778009,799.2,0,111,10,75,0,1
6149,PZ81131,California,0,Basic,Bachelor,2011-01-17,Employed,Suburban,Married,Offer2,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,4171.300175,580.091966,36723,106,13,18,1,1
6150,ZW79814,California,1,Extended,High School or Below,2011-02-13,Employed,Suburban,Married,Offer2,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0,6689.022728,599.000883,56980,84,33,70,0,7
6151,KV79964,Arizona,0,Premium,Doctor,2011-02-22,Employed,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0,9009.219409,601.124657,32260,113,8,99,0,4
6152,WE38399,California,1,Basic,Bachelor,2011-01-18,Employed,Suburban,Divorced,Offer2,Branch,Two-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0,4974.801539,467.803638,75644,65,5,68,3,9
6153,MI13678,Oregon,0,Basic,High School or Below,2011-01-04,Employed,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,2506.197852,89.398794,92056,62,21,1,0,1
6154,VA63861,California,0,Basic,College,2011-01-24,Employed,Suburban,Married,Offer2,Web,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,4967.544169,297.6,28524,62,26,45,0,9
6155,EH70612,California,0,Basic,College,2011-02-15,Unemployed,Suburban,Single,Offer1,Branch,Two-Door Car,Small,0,1,Personal Auto_L1,0,1,0,1918.1197,439.2,0,61,2,54,2,1
6156,UO40726,Oregon,0,Extended,Bachelor,2011-02-21,Employed,Suburban,Single,Offer4,Agent,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,3146.037899,411.856297,28089,82,11,72,1,1
6157,ZY49833,California,0,Basic,Bachelor,2011-01-06,Employed,Urban,Married,Offer2,Web,Four-Door Car,Small,1,0,Personal Auto_L2,0,1,0,5963.174005,331.116399,87020,74,6,84,0,8
6158,HZ47488,California,0,Basic,Doctor,2011-02-18,Employed,Suburban,Divorced,Offer3,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,2860.747385,406.439436,27907,74,3,38,1,1
6159,LP51258,Oregon,0,Basic,Bachelor,2011-01-19,Employed,Urban,Married,Offer1,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,2857.11061,333.7925,91811,70,1,85,0,1
6160,VW65573,California,0,Basic,High School or Below,2011-01-11,Unemployed,Suburban,Single,Offer1,Agent,SUV,Large,0,1,Special Auto_L3,0,0,1,7630.346461,799.2,0,111,21,20,0,8
6161,LV82913,Oregon,0,Basic,College,2011-01-19,Employed,Urban,Married,Offer2,Web,Four-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0,5715.787663,230.241775,69451,72,3,93,0,5
6162,OX53879,Arizona,0,Basic,Bachelor,2011-02-25,Employed,Rural,Married,Offer1,Call Center,Four-Door Car,Large,0,1,Personal Auto_L3,0,1,0,5113.899098,126.049033,92427,64,2,48,2,3
6163,QV76563,Arizona,0,Basic,Doctor,2011-02-28,Unemployed,Suburban,Divorced,Offer4,Agent,Four-Door Car,Small,1,0,Personal Auto_L2,0,1,0,5070.227097,331.2,0,69,8,24,0,6
6164,CP27565,Oregon,1,Basic,Bachelor,2011-02-10,Employed,Suburban,Single,Offer1,Call Center,SUV,Medsize,0,1,Special Auto_L3,0,0,1,12036.62051,499.2,44428,104,17,61,0,2
6165,LL56632,Oregon,0,Basic,High School or Below,2011-02-25,Employed,Suburban,Married,Offer2,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,8679.79601,703.118925,55842,109,4,26,0,3
6166,ZG88784,Oregon,0,Basic,College,2011-01-10,Employed,Suburban,Divorced,Offer4,Call Center,Four-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0,4911.458509,297.6,52796,62,6,17,0,3
6167,TX13297,California,1,Basic,Bachelor,2011-01-10,Unemployed,Suburban,Married,Offer2,Call Center,Four-Door Car,Large,1,0,Corporate Auto_L3,1,0,0,2396.219292,433.160284,0,66,6,71,2,1
6168,RS20615,California,0,Basic,High School or Below,2011-01-26,Employed,Urban,Married,Offer1,Web,Four-Door Car,Medsize,1,0,Special Auto_L1,0,0,1,5671.927479,315.160937,34974,71,7,36,0,3
6169,HP77890,Washington,0,Basic,College,2011-02-11,Employed,Rural,Single,Offer3,Web,Four-Door Car,Large,1,0,Personal Auto_L2,0,1,0,14413.37774,138.460771,56457,73,27,68,0,2
6170,GE45663,Arizona,1,Basic,Bachelor,2011-02-17,Employed,Urban,Divorced,Offer2,Web,Two-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,5217.513287,261.930545,39854,66,6,4,0,7
6171,UW90223,California,0,Basic,Bachelor,2011-02-27,Employed,Suburban,Married,Offer3,Agent,Two-Door Car,Small,1,0,Personal Auto_L1,0,1,0,2363.295991,312.0,27839,65,20,54,5,1
6172,LC58452,California,0,Basic,High School or Below,2011-02-10,Employed,Suburban,Divorced,Offer1,Branch,SUV,Small,0,1,Personal Auto_L1,0,1,0,4655.605831,561.6,88240,117,3,94,0,1
6173,NG59515,California,0,Extended,College,2011-01-29,Employed,Suburban,Married,Offer1,Branch,SUV,Medsize,0,1,Personal Auto_L2,0,1,0,10248.89802,619.2,52693,129,1,0,0,5
6174,AQ52711,Oregon,0,Premium,Bachelor,2011-02-20,Employed,Suburban,Married,Offer1,Agent,SUV,Large,1,0,Personal Auto_L3,0,1,0,6897.505859,830.4,65337,173,9,22,1,1
6175,AU23837,Oregon,0,Basic,Bachelor,2011-01-19,Employed,Urban,Single,Offer1,Agent,Four-Door Car,Large,1,0,Corporate Auto_L3,1,0,0,5010.37931,295.871784,64014,63,26,27,0,7
6176,NG62780,Oregon,1,Basic,High School or Below,2011-01-18,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Small,1,0,Personal Auto_L2,0,1,0,4250.282624,292.8,0,61,17,1,1,7
6177,WW16329,Oregon,1,Extended,College,2011-02-14,Employed,Suburban,Married,Offer1,Branch,SUV,Medsize,1,0,Corporate Auto_L1,1,0,0,10208.92761,619.2,35482,129,21,59,0,3
6178,YN46118,Arizona,0,Basic,High School or Below,2011-02-05,Employed,Suburban,Single,Offer2,Branch,Four-Door Car,Small,1,0,Personal Auto_L1,0,1,0,4961.574919,312.0,20951,65,2,50,0,5
6179,CW77053,Oregon,0,Basic,High School or Below,2011-02-23,Unemployed,Suburban,Divorced,Offer2,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,4476.81416,297.6,0,62,22,46,0,3
6180,LX15904,Washington,0,Basic,High School or Below,2011-01-06,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,1,0,Special Auto_L2,0,0,1,2755.221411,405.883346,39393,70,24,56,1,1
6181,IN26765,Oregon,0,Basic,College,2011-02-27,Employed,Rural,Married,Offer2,Branch,Two-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0,8271.906799,168.358644,62912,69,9,89,0,2
6182,WR55560,California,0,Premium,High School or Below,2011-01-07,Employed,Rural,Divorced,Offer3,Branch,Sports Car,Medsize,0,1,Corporate Auto_L3,1,0,0,5927.389227,235.316581,33561,152,6,30,0,1
6183,JQ70222,Washington,0,Basic,High School or Below,2011-01-13,Employed,Suburban,Single,Offer3,Call Center,SUV,Small,1,0,Personal Auto_L1,0,1,0,8548.30415,537.6,53055,112,30,30,2,3
6184,EN97874,Oregon,0,Extended,High School or Below,2011-02-07,Employed,Suburban,Married,Offer3,Agent,Four-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0,6446.706674,481.823284,55037,80,20,88,1,8
6185,IP76282,Oregon,0,Basic,High School or Below,2011-01-29,Unemployed,Suburban,Single,Offer4,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,4484.254754,463.382118,0,65,22,44,0,8
6186,NZ98813,California,0,Basic,High School or Below,2011-02-11,Medical Leave,Suburban,Divorced,Offer1,Call Center,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,13840.16012,571.2,29658,119,20,66,0,2
6187,XJ65608,California,0,Basic,College,2011-02-26,Employed,Suburban,Married,Offer2,Agent,Two-Door Car,Medsize,1,0,Corporate Auto_L1,1,0,0,5391.775844,374.024077,63633,68,16,21,1,8
6188,HI71466,California,0,Extended,College,2011-02-25,Employed,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,3847.352801,185.070399,23459,96,17,19,0,1
6189,RO70057,Nevada,1,Extended,High School or Below,2011-01-20,Employed,Suburban,Single,Offer2,Branch,Two-Door Car,Small,0,1,Personal Auto_L1,0,1,0,6369.262355,398.4,34498,83,30,72,0,7
6190,LT77960,Arizona,0,Basic,College,2011-01-21,Employed,Suburban,Married,Offer4,Call Center,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0,5316.7566,427.242973,28559,66,5,1,0,5
6191,FO13691,Oregon,0,Basic,Doctor,2011-01-30,Employed,Urban,Divorced,Offer1,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,5124.218174,229.272206,73740,64,23,3,0,3
6192,IP87756,Washington,0,Extended,High School or Below,2011-01-17,Unemployed,Suburban,Single,Offer1,Branch,SUV,Small,0,1,Personal Auto_L2,0,1,0,4151.551337,900.0,0,125,23,64,0,1
6193,YG37894,California,0,Basic,College,2011-02-11,Retired,Suburban,Married,Offer2,Web,Two-Door Car,Small,1,0,Corporate Auto_L3,1,0,0,2594.905944,660.587577,25925,72,5,85,3,1
6194,SR24177,Nevada,0,Extended,Bachelor,2011-02-10,Employed,Rural,Single,Offer1,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,5763.265424,177.234,31725,76,31,9,0,5
6195,BP54465,Arizona,0,Extended,Master,2011-01-14,Employed,Rural,Married,Offer2,Web,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,10546.65545,108.701381,43922,88,26,88,0,2
6196,YY12812,Nevada,0,Basic,Bachelor,2011-01-02,Employed,Rural,Married,Offer1,Agent,Four-Door Car,Large,1,0,Corporate Auto_L3,1,0,0,8388.717011,118.468275,87123,69,13,87,0,2
6197,HW61722,Oregon,0,Basic,Bachelor,2011-01-27,Unemployed,Urban,Married,Offer2,Web,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,7188.607263,278.574142,0,66,15,24,0,2
6198,CE17855,Oregon,0,Extended,Master,2011-01-02,Employed,Suburban,Married,Offer4,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,3238.929524,473.613006,68745,80,5,42,0,1
6199,ZX50209,California,0,Extended,College,2011-02-17,Employed,Rural,Single,Offer4,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0,10960.93667,76.175672,29815,95,35,18,0,2
6200,CZ84042,Oregon,0,Basic,High School or Below,2011-01-25,Employed,Rural,Married,Offer2,Branch,Two-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0,2660.931663,22.945038,53333,66,4,34,0,1
6201,SQ54906,Oregon,1,Basic,College,2011-02-22,Unemployed,Suburban,Divorced,Offer1,Branch,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0,2004.350666,316.8,0,66,16,35,4,1
6202,WP60679,Oregon,0,Basic,Bachelor,2011-01-06,Employed,Urban,Married,Offer1,Web,Sports Car,Medsize,0,1,Personal Auto_L1,0,1,0,8940.579278,406.48025,95351,111,31,74,0,5
6203,BZ47770,Washington,0,Basic,Bachelor,2011-01-09,Employed,Rural,Married,Offer1,Agent,Two-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0,5083.789524,73.258034,62088,64,6,28,2,4
6204,TS76653,Nevada,1,Extended,Master,2011-02-23,Unemployed,Suburban,Single,Offer1,Branch,Sports Car,Medsize,1,0,Personal Auto_L2,0,1,0,9031.214859,650.52179,0,122,15,47,0,9
6205,KN90631,Nevada,0,Basic,High School or Below,2011-01-16,Retired,Suburban,Married,Offer1,Web,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,8560.162384,537.6,28120,112,7,52,0,3
6206,KU59569,California,0,Basic,College,2011-02-25,Unemployed,Suburban,Single,Offer2,Agent,Sports Car,Medsize,1,0,Personal Auto_L3,0,1,0,7714.623619,763.2,0,106,3,90,0,8
6207,IE71278,California,0,Extended,Bachelor,2011-02-10,Employed,Urban,Divorced,Offer1,Web,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,2936.993695,362.276183,44369,77,7,35,3,1
6208,VY76337,Washington,0,Basic,High School or Below,2011-01-20,Disabled,Suburban,Married,Offer1,Agent,Four-Door Car,Large,0,1,Personal Auto_L3,0,1,0,5112.104787,321.6,15131,67,14,13,0,9
6209,YC77374,California,0,Basic,Bachelor,2011-02-08,Employed,Suburban,Married,Offer2,Branch,Two-Door Car,Small,1,0,Personal Auto_L3,0,1,0,5119.901412,312.0,26890,65,28,37,0,4
6210,FX78218,California,0,Basic,Doctor,2011-02-12,Employed,Rural,Married,Offer3,Web,Four-Door Car,Large,0,1,Personal Auto_L3,0,1,0,2494.869528,0.887629,45855,62,0,26,1,1
6211,MO82744,California,0,Basic,Bachelor,2011-01-01,Employed,Urban,Divorced,Offer1,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,5656.203464,203.42306,45586,72,17,20,0,4
6212,GG20671,Nevada,0,Extended,College,2011-01-01,Employed,Suburban,Married,Offer4,Agent,Four-Door Car,Large,0,1,Special Auto_L2,0,0,1,15673.13621,453.073096,43267,78,8,10,0,2
6213,YC53575,Oregon,0,Extended,High School or Below,2011-01-24,Unemployed,Suburban,Single,Offer2,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,8509.453945,590.4,0,82,15,20,0,2
6214,ES82658,Oregon,0,Extended,Master,2011-01-03,Employed,Rural,Divorced,Offer4,Web,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,6418.24871,123.576765,46648,81,8,26,0,7
6215,SU44811,Oregon,0,Extended,High School or Below,2011-01-19,Employed,Rural,Married,Offer4,Call Center,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0,3055.70113,108.871857,42406,77,15,49,0,1
6216,AZ43057,California,0,Basic,Master,2011-02-20,Employed,Rural,Married,Offer2,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,5746.05593,64.977867,50798,72,21,59,0,7
6217,TM24806,Oregon,1,Extended,College,2011-02-23,Retired,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,6005.847375,412.8,13528,86,21,35,0,3
6218,ZH18791,Oregon,0,Basic,Bachelor,2011-01-10,Unemployed,Rural,Married,Offer1,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,5028.839465,80.753763,0,67,21,85,0,8
6219,CE10235,California,0,Extended,Bachelor,2011-01-31,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0,3409.677392,408.0,85023,85,4,69,0,1
6220,IQ96928,Oregon,0,Basic,High School or Below,2011-02-27,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Small,1,0,Corporate Auto_L1,1,0,0,4348.139173,675.661163,0,62,20,9,0,7
6221,BM55732,Nevada,0,Basic,High School or Below,2011-02-16,Employed,Suburban,Married,Offer4,Web,Two-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0,8337.194193,331.2,74460,69,3,25,0,2
6222,PC76141,Nevada,0,Basic,Bachelor,2011-01-11,Medical Leave,Suburban,Married,Offer1,Web,Four-Door Car,Small,0,1,Personal Auto_L1,0,1,0,2346.675378,297.6,22932,62,2,97,0,1
6223,RV98208,Arizona,0,Basic,College,2011-01-29,Employed,Rural,Married,Offer1,Agent,Two-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0,4991.035369,29.035528,54189,62,11,84,0,3
6224,LJ21457,California,0,Basic,College,2011-01-28,Employed,Suburban,Divorced,Offer3,Web,Two-Door Car,Small,0,1,Personal Auto_L3,0,1,0,2879.505701,355.2,42247,74,4,52,0,1
6225,MV86976,California,0,Extended,High School or Below,2011-01-03,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,3482.038245,726.132858,0,96,31,85,0,1
6226,OX35378,Oregon,0,Extended,Bachelor,2011-01-08,Employed,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,3155.45562,488.296267,36706,80,19,67,0,1
6227,VL95438,Arizona,0,Basic,College,2011-01-10,Employed,Suburban,Married,Offer3,Agent,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0,5292.202092,316.8,67899,66,5,31,1,6
6228,YU32377,Oregon,0,Basic,College,2011-01-05,Unemployed,Suburban,Single,Offer3,Call Center,Two-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0,6553.943457,365.820487,0,61,4,68,0,2
6229,QW88350,Washington,0,Basic,College,2011-02-23,Employed,Urban,Married,Offer2,Web,Four-Door Car,Large,1,0,Corporate Auto_L3,1,0,0,7618.442045,170.496071,41900,63,0,34,0,2
6230,CP99334,Oregon,0,Extended,College,2011-01-30,Employed,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,3142.81161,507.060901,60108,78,0,63,0,1
6231,OY32548,Washington,0,Basic,College,2011-01-07,Employed,Rural,Married,Offer2,Agent,Two-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,5096.700181,27.66775,27940,65,21,3,1,4
6232,XE36531,California,0,Extended,High School or Below,2011-01-05,Employed,Suburban,Married,Offer2,Web,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,4889.609695,817.692013,51246,122,4,89,0,1
6233,SZ86381,Oregon,0,Basic,Bachelor,2011-01-14,Employed,Suburban,Divorced,Offer1,Web,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,5112.570311,312.0,56587,65,4,88,1,6
6234,YY29772,Arizona,0,Basic,High School or Below,2011-01-04,Employed,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,2725.322949,452.271771,45025,69,35,85,1,1
6235,FG69718,California,0,Extended,High School or Below,2011-01-10,Unemployed,Suburban,Single,Offer1,Call Center,SUV,Medsize,1,0,Corporate Auto_L3,1,0,0,9780.852337,950.4,0,132,13,47,0,3
6236,MI81870,Arizona,0,Premium,Bachelor,2011-02-04,Employed,Suburban,Married,Offer2,Branch,SUV,Medsize,1,0,Corporate Auto_L1,1,0,0,15042.57658,912.0,22799,190,10,75,0,6
6237,QH27767,Oregon,0,Basic,Doctor,2011-01-26,Employed,Urban,Divorced,Offer4,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,5308.291752,186.387874,82601,66,9,38,0,3
6238,AD33653,Oregon,0,Extended,High School or Below,2011-01-08,Unemployed,Suburban,Married,Offer1,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,3324.551776,441.6,0,92,13,17,0,1
6239,HU54636,California,0,Extended,College,2011-01-30,Employed,Urban,Married,Offer4,Web,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0,3791.549972,405.443681,41212,95,13,27,0,1
6240,CD45044,Arizona,0,Basic,High School or Below,2011-02-03,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,7600.034998,504.0,0,70,3,94,0,2
6241,CB61335,California,0,Extended,High School or Below,2011-02-05,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,6950.100195,603.100479,21687,88,10,68,0,8
6242,DL53457,California,1,Basic,College,2011-01-28,Medical Leave,Suburban,Single,Offer2,Web,Four-Door Car,Large,1,0,Personal Auto_L3,0,1,0,4605.036646,302.4,22571,63,29,51,0,9
6243,YG68142,Oregon,0,Basic,High School or Below,2011-02-11,Employed,Suburban,Married,Offer2,Web,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,5864.381825,438.149129,72032,72,10,73,0,4
6244,UI24036,Washington,0,Extended,Bachelor,2011-02-19,Employed,Urban,Married,Offer2,Agent,SUV,Large,1,0,Personal Auto_L2,0,1,0,15374.18296,587.409205,42570,128,5,52,0,2
6245,LD63324,Arizona,1,Extended,College,2011-01-05,Employed,Urban,Divorced,Offer2,Call Center,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0,3230.576665,207.75186,62873,81,0,41,0,1
6246,LB29621,Oregon,0,Extended,Bachelor,2011-01-22,Employed,Rural,Married,Offer2,Call Center,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0,9294.54951,105.181202,21370,77,1,35,0,2
6247,XB43625,Arizona,0,Basic,Bachelor,2011-01-10,Employed,Rural,Single,Offer1,Branch,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0,2504.871709,42.029731,66081,64,31,92,1,1
6248,FI65786,Oregon,0,Extended,Master,2011-02-01,Employed,Suburban,Married,Offer4,Web,Two-Door Car,Large,1,0,Corporate Auto_L2,1,0,0,7081.690974,417.6,93854,87,18,41,0,9
6249,ZC61874,Arizona,0,Extended,Doctor,2011-02-03,Disabled,Suburban,Married,Offer1,Branch,SUV,Small,1,0,Special Auto_L1,0,0,1,9560.049227,683.45551,19429,122,18,21,0,9
6250,QA66968,California,0,Extended,Bachelor,2011-01-31,Employed,Urban,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,6756.062791,324.944098,46879,86,3,62,2,3
6251,YQ98322,Oregon,0,Basic,Bachelor,2011-01-04,Employed,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,5290.666331,326.4,36791,68,26,62,0,3
6252,EN27946,California,0,Premium,High School or Below,2011-02-17,Employed,Suburban,Married,Offer1,Call Center,Two-Door Car,Small,0,1,Personal Auto_L2,0,1,0,8391.133455,710.740743,40211,106,5,98,2,6
6253,KL43280,California,0,Premium,College,2011-02-03,Employed,Suburban,Married,Offer1,Branch,Two-Door Car,Small,0,1,Personal Auto_L1,0,1,0,9264.32766,552.0,69063,115,12,65,0,3
6254,DB93245,Arizona,0,Basic,Doctor,2011-01-19,Employed,Urban,Divorced,Offer2,Call Center,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0,2853.600347,329.238904,87455,71,10,46,0,1
6255,SN53710,Washington,0,Extended,High School or Below,2011-01-16,Employed,Suburban,Single,Offer3,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,6245.443568,442.9167,80101,79,16,8,0,3
6256,IB82793,California,0,Basic,High School or Below,2011-01-11,Unemployed,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0,2129.063055,292.8,0,61,13,81,1,1
6257,CT74097,Nevada,0,Extended,College,2011-02-18,Employed,Suburban,Divorced,Offer1,Branch,SUV,Small,0,1,Personal Auto_L1,0,1,0,14789.61805,712.833284,51817,129,20,78,4,2
6258,HE20556,Arizona,0,Basic,Bachelor,2011-01-18,Employed,Suburban,Divorced,Offer3,Web,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,5324.38786,326.4,31561,68,8,62,0,7
